,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
1013,[0.45305964 0.64277661 0.3564339 ],[0.53629571 0.75539893 0.02414419],[0.35268298 0.45245752 0.42231709],[ 0.48618221  0.764907   -0.12664925],[0.36918402 0.55432403 0.44966024],[ 0.45610765  0.78159726 -0.19264187],[0.49192196 0.11634007 0.10854362],[ 0.56725085  0.15765361 -0.10863989],[0.48308316 0.55085897 0.25389296],[ 0.51975226  0.70580041 -0.24827249],[0.4088999  0.98842025 0.28189486],[ 0.41442436  1.09315157 -0.43730304],2,46,Biceps curl
1014,[0.44802409 0.63380021 0.3689782 ],[0.54612327 0.71764612 0.13003609],[0.34045145 0.56171691 0.43061522],[0.48794404 0.79997253 0.03967232],[0.377579   0.75955576 0.54215306],[0.46863222 0.82532245 0.1707961 ],[0.49189171 0.11256632 0.09499215],[ 0.57492447  0.1576243  -0.09532924],[0.47593403 0.58757269 0.21828245],[ 0.53815436  0.71237779 -0.23583117],[0.40868348 1.06278706 0.20401283],[ 0.41559362  1.12001717 -0.36433747],3,46,Biceps curl
1015,[0.44753331 0.61956817 0.44252512],[0.56180304 0.70812154 0.20113315],[0.34261227 0.53069288 0.3353425 ],[ 0.48956996  0.78919011 -0.03694548],[0.36565211 0.67493516 0.2170043 ],[ 0.46875259  0.79716003 -0.08518813],[0.49184912 0.11266189 0.09591343],[ 0.58472306  0.16260888 -0.09617089],[0.46214059 0.55940533 0.1585273 ],[ 0.53022987  0.71148562 -0.2437017 ],[0.40330267 1.03832591 0.00522275],[ 0.41712064  1.11744082 -0.51191539],4,46,Biceps curl
1016,[0.44201082 0.64288116 0.19671556],[ 0.54444927  0.78352147 -0.08673958],[0.38054684 0.49257678 0.26553258],[ 0.49004582  0.83316261 -0.20634121],[0.39105198 0.42853981 0.21531087],[ 0.45953718  0.81427771 -0.10607025],[0.493112   0.12149478 0.09773321],[ 0.58461732  0.16270612 -0.09785374],[0.45470989 0.52145767 0.21807946],[ 0.52457809  0.65422398 -0.24270581],[0.38045895 0.97538155 0.12165716],[ 0.40669611  1.07595599 -0.47009692],5,46,Biceps curl
1017,[0.43725851 0.65878278 0.15039462],[ 0.49106264  0.79902124 -0.20816728],[0.46619114 0.48927987 0.24588071],[ 0.46771285  0.78724205 -0.35936129],[0.44440895 0.28848451 0.25458091],[ 0.39946726  0.80400395 -0.29737025],[0.50004512 0.12448972 0.11883046],[ 0.5837177   0.16258298 -0.1189262 ],[0.44856161 0.52485067 0.27473935],[ 0.53376949  0.66017437 -0.25923231],[0.36657575 0.93340445 0.32518041],[ 0.38475445  1.01650941 -0.38128689],6,46,Biceps curl
1018,[0.43913665 0.60106891 0.22272147],[ 0.50358731  0.80510777 -0.09573348],[0.43100736 0.41838703 0.28078309],[ 0.40197915  0.93261319 -0.17381118],[0.44259804 0.26585314 0.27335787],[0.31889433 0.84146196 0.12321179],[0.50833106 0.12103336 0.12058343],[ 0.58470935  0.18061778 -0.12076689],[0.45125961 0.53408659 0.25903618],[ 0.52502853  0.68013859 -0.1822473 ],[0.31687239 0.88921332 0.32718733],[ 0.34375891  0.99907023 -0.25555304],7,46,Biceps curl
1019,[0.45152843 0.60587907 0.23152116],[ 0.50769091  0.79649341 -0.06573201],[0.37471163 0.47938675 0.34634817],[ 0.3821542   0.90911412 -0.20677818],[0.36206245 0.3224971  0.28909048],[0.3060528  0.82692242 0.02507737],[0.52087575 0.11659776 0.12651569],[ 0.58407372  0.1918743  -0.12692472],[0.44714487 0.58838183 0.27274767],[ 0.49517256  0.70502293 -0.17991677],[0.27237454 0.88477707 0.37245709],[ 0.29459631  0.97737074 -0.12710236],8,46,Biceps curl
1020,[0.46749833 0.6078831  0.24720499],[ 0.50282615  0.78951311 -0.10776974],[0.37527803 0.47870505 0.36997715],[ 0.36460498  0.86132032 -0.30940497],[0.35499099 0.38024384 0.30746841],[ 0.25572997  0.81713963 -0.30163187],[0.53233618 0.11071771 0.12982354],[ 0.58205664  0.19165173 -0.13032252],[0.44908887 0.61719692 0.37837332],[ 0.46824843  0.70677817 -0.19640009],[0.27169946 0.85362393 0.61325634],[ 0.27486616  0.88543648 -0.1523865 ],9,46,Biceps curl
1021,[0.47182056 0.63377035 0.23367026],[ 0.49792376  0.78770101 -0.15927567],[0.35817942 0.52848852 0.36494622],[ 0.31329533  0.78416198 -0.35928848],[0.28368807 0.49123093 0.28819719],[ 0.18569408  0.80247533 -0.3547245 ],[0.54116327 0.11881857 0.14143632],[ 0.57774204  0.18574178 -0.14178647],[0.4491607  0.6358887  0.42115939],[ 0.46779191  0.70551026 -0.21126288],[0.24743339 0.87479699 0.71602929],[ 0.23683986  0.89641756 -0.19270201],10,46,Biceps curl
1022,[0.47756281 0.65552354 0.21568331],[ 0.50188148  0.78215694 -0.16456413],[0.38254315 0.63242346 0.29847053],[ 0.3547112   0.78720951 -0.47925368],[0.26839903 0.6153118  0.20106609],[ 0.25299659  0.76811224 -0.63353652],[0.54597831 0.11647475 0.14588352],[ 0.57984138  0.18106315 -0.14631911],[0.44456384 0.63562977 0.40807664],[ 0.46548307  0.70463395 -0.24528076],[0.25186193 0.79473853 0.60776341],[ 0.24153949  0.82539648 -0.19825797],11,46,Biceps curl
1023,[0.49012595 0.65711755 0.23072673],[ 0.50987095  0.76237482 -0.13961628],[0.38377279 0.61139202 0.28599554],[ 0.36253014  0.78077352 -0.36056015],[0.30165127 0.5813387  0.16600071],[ 0.29050794  0.75708717 -0.43870455],[0.54854697 0.1164768  0.14282019],[ 0.58013511  0.17139135 -0.14322779],[0.47162944 0.65404892 0.3571167 ],[ 0.50775117  0.70402765 -0.23746091],[0.26902139 0.75491571 0.48206609],[ 0.26551992  0.68186492 -0.15893796],12,46,Biceps curl
1024,[0.51358491 0.65950632 0.30654427],[ 0.53605407  0.75502717 -0.1139063 ],[0.36502823 0.59307849 0.37242857],[ 0.34738901  0.759817   -0.1490698 ],[0.30639613 0.53505623 0.31305096],[0.30293947 0.67295676 0.03859297],[0.56303084 0.1147651  0.14497809],[ 0.59001011  0.15475528 -0.14558688],[0.47005501 0.64206558 0.35093597],[ 0.48312631  0.70522779 -0.17767733],[0.27723631 0.57948345 0.38813311],[ 0.28125852  0.56206197 -0.01971   ],13,46,Biceps curl
1025,[0.50476116 0.73019153 0.21085764],[ 0.54062194  0.75658458 -0.19196478],[0.38414001 0.58423799 0.33076137],[ 0.36219773  0.69693041 -0.18811344],[0.31592187 0.44711801 0.30220014],[ 0.30921414  0.62475193 -0.0975147 ],[0.56576598 0.11691792 0.15271245],[ 0.59051049  0.14645575 -0.15321928],[0.4854925  0.28886986 0.44127268],[ 0.45273221  0.25622705 -0.01052368],[0.39924845 0.02539366 0.62672597],[ 0.44626808 -0.07689793  0.25501475],14,46,Biceps curl
1026,[ 0.56817222  0.17290866 -0.24424031],[0.5305441  0.16219413 0.11442276],[ 0.5087052   0.43103689 -0.20590721],[0.46711412 0.37892246 0.13937487],[ 0.38323087  0.3498151  -0.05430892],[0.39646754 0.38569972 0.02587988],[ 0.55823898  0.68168288 -0.10459454],[0.52850974 0.65476674 0.10469355],[ 0.49402589  0.91820621 -0.15642841],[0.49076885 0.88230878 0.25958639],[0.5274381  1.0676223  0.31104013],[0.50732589 1.1318934  0.48154753],15,46,Biceps curl
1027,[ 0.5699932   0.20055357 -0.22893748],[0.51938695 0.18394746 0.09792063],[ 0.50801444  0.43841943 -0.17897649],[0.44702876 0.37822804 0.10450018],[0.38256252 0.36098939 0.00602883],[ 0.38937944  0.38520592 -0.03241508],[ 0.55799228  0.68494493 -0.09606133],[0.5197137  0.66627592 0.09600944],[ 0.49352115  0.92963576 -0.08966383],[0.48362505 0.88945311 0.25418898],[0.52346241 1.12637329 0.31050998],[0.49858129 1.14788699 0.47881165],16,46,Biceps curl
1028,[ 0.53265238  0.20859736 -0.05054023],[0.54818827 0.23791993 0.27102748],[ 0.45682952  0.39914691 -0.05016358],[0.48007995 0.40477192 0.24031471],[0.36629063 0.36202425 0.03290101],[0.40087098 0.4211356  0.11676986],[ 0.53679943  0.59216136 -0.09743915],[0.53735721 0.61189377 0.09689369],[ 0.3875902   0.43591362 -0.08216388],[0.4368127  0.53140211 0.15893887],[0.41197163 0.55366743 0.17431976],[0.43051189 0.59430623 0.2300687 ],17,46,Biceps curl
1029,[ 0.6469689   0.29879496 -0.42048588],[ 0.54958564  0.1497902  -0.21154933],[ 0.51304489  0.53860879 -0.41594955],[ 0.46107683  0.27120209 -0.23973915],[ 0.38922355  0.59780794 -0.40969589],[ 0.4429138   0.32688209 -0.41646999],[ 0.57540989  0.67303228 -0.08066987],[0.52931255 0.58585393 0.08044989],[0.45720959 0.76355308 0.09153601],[0.46881324 0.66091585 0.33412483],[0.45046341 0.89828581 0.47450224],[0.45498562 0.86005068 0.64156699],18,46,Biceps curl
1030,[ 0.64197183  0.32645649 -0.46500814],[ 0.54964989  0.17429879 -0.15578727],[ 0.51294076  0.60745025 -0.51004636],[ 0.46351719  0.27836061 -0.11558079],[ 0.33169517  0.66642833 -0.51534915],[ 0.44532359  0.2382669  -0.17102963],[ 0.57264531  0.71180809 -0.09277887],[0.52211326 0.62553352 0.09312037],[ 0.39069128  0.77547801 -0.25232145],[ 0.41462895  0.66094857 -0.03182891],[ 0.36964768  1.04768872 -0.0477124 ],[0.39170152 1.01577437 0.05337769],19,46,Biceps curl
1031,[ 0.63956654  0.35381481 -0.51431471],[ 0.54833829  0.18484484 -0.17363794],[ 0.50657433  0.62272006 -0.5384177 ],[ 0.45870259  0.3215085  -0.11354529],[ 0.28842601  0.67429608 -0.52591032],[ 0.42065847  0.28398052 -0.19521934],[ 0.57165778  0.73371935 -0.10270792],[0.51862067 0.63987452 0.10303508],[ 0.38929662  0.85616904 -0.10791337],[0.40240896 0.76374197 0.1769316 ],[0.35805997 1.10377169 0.20319119],[0.3672992  1.05340767 0.40627059],20,46,Biceps curl
1032,[ 0.64365929  0.37092236 -0.52662873],[ 0.54646146  0.20053414 -0.21916641],[ 0.50860983  0.66285294 -0.55673057],[ 0.45876446  0.37297291 -0.13878579],[ 0.29756719  0.73793423 -0.59514076],[ 0.3912591   0.36957797 -0.21405151],[ 0.57173276  0.74269313 -0.10100556],[0.51568091 0.64788204 0.10102589],[ 0.39286682  0.83020592 -0.15017571],[0.39064977 0.75564986 0.11856385],[0.35861552 1.00218093 0.19312142],[0.34739915 0.94536638 0.33398864],21,46,Biceps curl
1033,[ 0.64497489  0.36842296 -0.50734389],[ 0.53508633  0.21040745 -0.12199552],[ 0.51522958  0.68310255 -0.54607862],[ 0.44865987  0.45746201 -0.02769574],[ 0.28089994  0.73450989 -0.56593108],[ 0.30380493  0.6330108  -0.08985937],[ 0.57274759  0.73938292 -0.10917382],[0.50574005 0.65568835 0.10936294],[ 0.38686609  0.84378833 -0.3394278 ],[3.54878992e-01 6.69682324e-01 8.85211703e-05],[0.34944317 0.961721   0.0224959 ],[0.33155292 0.93616349 0.11209205],22,46,Biceps curl
1034,[ 0.65318125  0.35643339 -0.56319785],[ 0.52823484  0.21512991 -0.1634032 ],[ 0.51596719  0.68442774 -0.5989334 ],[ 0.44895163  0.50549024 -0.09638277],[ 0.30598643  0.79133725 -0.63449544],[ 0.30903608  0.67842406 -0.17402887],[ 0.57428265  0.74412811 -0.10951548],[0.50445801 0.65743893 0.10976463],[ 0.39639321  0.83467513 -0.37008944],[ 0.36428791  0.64851743 -0.01877308],[ 0.27707902  0.90902478 -0.12040205],[0.27494845 0.85463983 0.06038618],23,46,Biceps curl
1035,[ 0.65450698  0.30476165 -0.60134661],[ 0.5291636   0.20291546 -0.20725417],[ 0.53191257  0.67290801 -0.64015383],[ 0.44976392  0.48799184 -0.1197407 ],[ 0.33199069  0.89532214 -0.66949362],[ 0.30065787  0.69796413 -0.19392322],[ 0.580199    0.73877609 -0.11061229],[0.50663972 0.63585579 0.11086167],[ 0.41055939  0.84565461 -0.30303714],[0.38468444 0.64969152 0.04599742],[0.33117396 0.91185582 0.04739589],[0.32832944 0.86493087 0.1951966 ],24,46,Biceps curl
1036,[ 0.65988171  0.32696038 -0.60025001],[ 0.52620441  0.20099281 -0.29563528],[ 0.53477824  0.67535186 -0.62498575],[ 0.45044366  0.48078123 -0.18687055],[ 0.35321677  0.93944722 -0.66289741],[ 0.32353017  0.69451255 -0.21270302],[ 0.58030695  0.73379385 -0.10107931],[0.50780857 0.61554581 0.10135279],[ 0.42745858  0.85783809 -0.22738506],[0.39186919 0.60500032 0.0797755 ],[0.39402297 0.8697449  0.29028842],[0.34161967 0.82130611 0.26825494],25,46,Biceps curl
1037,[ 0.65932173  0.34263521 -0.67631948],[ 0.52600747  0.20219681 -0.2823382 ],[ 0.53742504  0.68957454 -0.67735428],[ 0.45988148  0.46947625 -0.08452862],[ 0.37767044  0.97556615 -0.69768149],[ 0.3956545   0.60880148 -0.01795079],[ 0.58022857  0.76277852 -0.10286538],[0.50826085 0.64188486 0.10315891],[ 0.42364529  0.93374348 -0.19093415],[0.35961667 0.75240904 0.09994001],[0.39198905 0.92750967 0.29101107],[0.33212766 0.83369148 0.4604457 ],26,46,Biceps curl
1038,[0.51010054 0.13863796 0.36670172],[0.62969553 0.13692772 0.50114101],[0.44846109 0.3718406  0.25615701],[0.62686652 0.33474022 0.41427824],[0.43422091 0.60733378 0.2567777 ],[0.60432118 0.50364798 0.4120509 ],[ 0.53134435  0.38382837 -0.03339019],[0.61024708 0.40123576 0.03328475],[ 0.49953794  0.68824673 -0.0404619 ],[0.60133719 0.74530625 0.03480136],[ 0.50180167  0.90537786 -0.05587276],[ 0.57000053  1.00099587 -0.00465984],27,46,Biceps curl
1039,[0.50259072 0.146051   0.31776133],[0.63689238 0.161676   0.40806845],[0.44735986 0.37566683 0.22983654],[0.65176255 0.37649786 0.32867754],[0.44950858 0.61077857 0.22417589],[0.63247359 0.57703793 0.3252303 ],[ 0.52866846  0.41432521 -0.0278701 ],[0.61142331 0.43142107 0.02758941],[ 0.48136359  0.71705055 -0.01637711],[0.59069806 0.74062824 0.03274316],[ 0.47386211  0.97543269 -0.05870921],[ 0.56719303  1.00405478 -0.03253093],28,46,Biceps curl
1040,[0.50153214 0.51935095 0.14494692],[ 0.45621791  0.51654351 -0.05355109],[0.49997726 0.6482724  0.07100355],[ 0.43723142  0.68414074 -0.086352  ],[ 0.5418126   0.60213321 -0.11985677],[ 0.48275918  0.62490332 -0.06443065],[0.48962644 0.76366591 0.06476837],[ 0.45441172  0.76793277 -0.06458393],[0.49558836 0.96422118 0.02892414],[ 0.47826746  0.97678483 -0.06809817],[0.49152765 1.12606335 0.12706067],[0.47358552 1.12270951 0.09749357],0,47,Biceps curl
1041,[0.49659932 0.51883423 0.17051266],[ 0.4523958   0.52187443 -0.0572818 ],[0.49934456 0.6477195  0.10670855],[ 0.4391951   0.68574262 -0.05932971],[ 0.54107696  0.60227394 -0.08704228],[0.48207214 0.62720871 0.02291843],[0.48979867 0.76520377 0.06867251],[ 0.45452848  0.77180976 -0.06843475],[0.50308436 0.96427512 0.01951689],[ 0.47774726  0.97689998 -0.06043322],[0.49170563 1.14285338 0.10762566],[0.47320864 1.13617647 0.11453631],1,47,Biceps curl
1042,[0.49333477 0.5188297  0.16517113],[ 0.45136973  0.52183247 -0.06172079],[0.49934778 0.64562047 0.13521788],[ 0.43626148  0.67220294 -0.08735993],[ 0.54107666  0.60655689 -0.0286735 ],[ 0.46698791  0.64066678 -0.0938715 ],[0.48949891 0.76716584 0.07003371],[ 0.45471084  0.7735371  -0.06981612],[0.50394356 0.96418184 0.00749969],[ 0.4763231   0.97490573 -0.06740938],[0.49138579 1.14825475 0.09338512],[0.47271815 1.13831246 0.09271586],2,47,Biceps curl
1043,[0.49145511 0.51842654 0.16627976],[ 0.45154369  0.52121139 -0.06499716],[0.49966082 0.64464647 0.1349294 ],[ 0.43728682  0.66889548 -0.0998679 ],[ 0.54379821  0.60823643 -0.02619928],[ 0.46885797  0.64185196 -0.10049795],[0.48934585 0.76733923 0.07166784],[ 0.45477018  0.77406406 -0.07144243],[0.50467235 0.96389848 0.01101146],[ 0.47577941  0.9730047  -0.06736948],[0.49210081 1.14962685 0.08779597],[0.47312117 1.1371783  0.09343566],3,47,Biceps curl
1044,[0.49215594 0.51842475 0.16338438],[ 0.44790637  0.52116215 -0.06377931],[0.50013012 0.64469784 0.13082568],[ 0.43477353  0.66707921 -0.10757813],[ 0.54409635  0.6161347  -0.03256556],[ 0.47080252  0.64151675 -0.11660481],[0.48934597 0.76977813 0.07155503],[ 0.45392123  0.77574611 -0.07135382],[0.50394994 0.96410489 0.00720008],[ 0.47412369  0.97282928 -0.06774797],[0.49190995 1.15182924 0.09622256],[0.47127002 1.14041305 0.09939721],4,47,Biceps curl
1045,[0.49269617 0.5186938  0.17195228],[ 0.44647938  0.52072054 -0.05345572],[0.49967009 0.64406735 0.15654145],[ 0.43190411  0.65331703 -0.12893592],[0.54394954 0.62558156 0.00642746],[ 0.4598799  0.6425221 -0.2016506],[0.48935178 0.77106243 0.07124206],[ 0.45348519  0.77586061 -0.07105619],[ 0.50360143  0.9649874  -0.00673207],[ 0.47107282  0.97288787 -0.0809404 ],[0.49167487 1.15538895 0.09281928],[0.47022301 1.13977003 0.08730721],5,47,Biceps curl
1046,[0.49307188 0.52099591 0.17257619],[ 0.44316855  0.5205673  -0.03911738],[0.49687016 0.64421529 0.14842351],[ 0.43145037  0.653395   -0.11741684],[0.53826821 0.6362164  0.00131663],[ 0.46140707  0.64159477 -0.16651408],[0.48942807 0.77143836 0.06980327],[ 0.45260674  0.77584922 -0.06952194],[ 0.5033313   0.96499455 -0.01122202],[ 0.46851894  0.97291404 -0.08818705],[0.49273661 1.15488207 0.1105059 ],[0.46820676 1.13935554 0.07825295],6,47,Biceps curl
1047,[0.49323195 0.52447766 0.16966163],[ 0.44116011  0.52144557 -0.0339787 ],[0.49579921 0.64866477 0.14297301],[ 0.42735428  0.65604585 -0.11356439],[ 0.53868186  0.64172727 -0.0116648 ],[ 0.44932869  0.6574499  -0.1830743 ],[0.48935044 0.77235061 0.06872544],[ 0.45112544  0.77650106 -0.06838398],[0.50312859 0.96499354 0.00134946],[ 0.46896213  0.97357982 -0.08593644],[0.49373311 1.15280914 0.12852836],[0.46700555 1.1386323  0.06323611],7,47,Biceps curl
1048,[0.49224469 0.52604508 0.17059721],[ 0.44103914  0.52139062 -0.03473767],[0.49688032 0.65828151 0.14662525],[ 0.42792669  0.6533035  -0.12372123],[ 0.53886729  0.64243901 -0.00296894],[ 0.44378123  0.65657973 -0.21069837],[0.48920038 0.77303237 0.06862903],[ 0.45033655  0.77696973 -0.06827249],[0.50298256 0.96498096 0.00902427],[ 0.46924332  0.97419333 -0.09132183],[0.4949457  1.14819884 0.12962407],[0.46725431 1.1381222  0.04455316],8,47,Biceps curl
1049,[0.49136239 0.52584952 0.16668351],[ 0.43978617  0.52153862 -0.02938608],[0.49763602 0.66016144 0.1421378 ],[ 0.42458186  0.65525782 -0.1098951 ],[ 0.53619277  0.64731312 -0.00480321],[ 0.43853995  0.66634226 -0.1788746 ],[0.48839796 0.77016819 0.06768915],[ 0.44918558  0.77431154 -0.06734052],[0.50290149 0.96401107 0.01103999],[ 0.46842352  0.9737221  -0.09562195],[0.49499404 1.13350379 0.14164045],[0.46735626 1.13563812 0.03102101],9,47,Biceps curl
1050,[0.49019855 0.52576929 0.1373086 ],[ 0.43911523  0.52239037 -0.06436662],[0.49098387 0.6587922  0.14596197],[ 0.42055303  0.66686559 -0.09009873],[0.5358867  0.66078562 0.01891398],[ 0.44560403  0.69707364 -0.10126495],[0.48754063 0.76705182 0.06766687],[ 0.44817844  0.77361244 -0.0673217 ],[0.50130832 0.96347207 0.03439626],[ 0.46781763  0.97388655 -0.09189977],[0.49011531 1.1245538  0.1897295 ],[0.46336576 1.13403714 0.05034455],10,47,Biceps curl
1051,[0.4895196  0.52476132 0.11018553],[ 0.43843582  0.52292585 -0.08748482],[0.48790139 0.65646327 0.14132008],[ 0.41792288  0.67161983 -0.10196213],[0.53116024 0.67376262 0.02337208],[ 0.44776237  0.69335848 -0.11705153],[0.48627982 0.76307023 0.06744169],[ 0.44727558  0.77154046 -0.06710635],[0.50054228 0.95626062 0.03772082],[ 0.46684238  0.97078747 -0.09003623],[0.49031025 1.11815715 0.18268339],[0.46369448 1.13080895 0.05765416],11,47,Biceps curl
1052,[0.48826036 0.52293015 0.10792196],[ 0.43671086  0.52288479 -0.10656159],[0.48623753 0.65374887 0.14114633],[ 0.4152326   0.67152566 -0.13694392],[0.53194571 0.68151271 0.00368923],[ 0.44172665  0.72917187 -0.19317314],[0.48199651 0.7620613  0.06832874],[ 0.44437706  0.76943088 -0.0680066 ],[0.49690527 0.95951325 0.0249192 ],[ 0.46651095  0.96858329 -0.08884752],[0.48608455 1.12378955 0.14008522],[0.45940796 1.13049281 0.0527692 ],12,47,Biceps curl
1053,[0.48728096 0.52242589 0.10219154],[ 0.43498901  0.52290946 -0.12094323],[0.48492244 0.65301073 0.15503973],[ 0.41446057  0.67224115 -0.15231305],[0.53243291 0.68240523 0.05171801],[ 0.44162402  0.73175323 -0.2060968 ],[0.48050353 0.76235962 0.07010262],[ 0.44308218  0.76952052 -0.06978441],[0.49645695 0.95717782 0.02554773],[ 0.46652272  0.96806675 -0.08837135],[0.48651439 1.12420475 0.14913435],[0.460444   1.12914252 0.06092493],13,47,Biceps curl
1054,[0.48673636 0.52246648 0.08847826],[ 0.43376011  0.52288306 -0.13690718],[0.48585621 0.65212876 0.14851156],[ 0.41324127  0.67334247 -0.20273487],[0.53255403 0.68862486 0.02878235],[ 0.4436377   0.72121227 -0.31430134],[0.47799161 0.76269799 0.07002767],[ 0.44128382  0.76958638 -0.06973042],[0.49565393 0.95598662 0.00828222],[ 0.46851414  0.96912402 -0.11039482],[0.48469102 1.10869932 0.17164846],[0.45942548 1.12916672 0.05260835],14,47,Biceps curl
1055,[0.48458126 0.52242774 0.08015944],[ 0.43320054  0.52288955 -0.14754094],[0.48618591 0.65061176 0.14632444],[ 0.41019186  0.67692858 -0.19785468],[0.53268445 0.69337541 0.01746282],[ 0.4488731   0.72642368 -0.29831785],[0.47622642 0.7626338  0.06915961],[ 0.43831503  0.76962543 -0.06892597],[ 0.49359667  0.95150608 -0.02164854],[ 0.46907598  0.96917135 -0.10547604],[0.48286211 1.10575819 0.1358452 ],[0.45808953 1.12897265 0.05371096],15,47,Biceps curl
1056,[0.48187959 0.52234989 0.07454901],[ 0.431651    0.52287567 -0.15329845],[0.48650238 0.65056562 0.14484821],[ 0.40767449  0.68018395 -0.17784826],[0.53198582 0.70231664 0.03120996],[ 0.45090792  0.73750854 -0.24696746],[0.47504994 0.76637667 0.07035603],[ 0.43835369  0.77534533 -0.07021447],[0.49334553 0.95199811 0.06733329],[ 0.46211559  0.97939146 -0.06911182],[0.48039719 1.10749662 0.24507721],[0.4556236  1.13020694 0.10803347],16,47,Biceps curl
1057,[0.47916326 0.52417058 0.07078309],[ 0.42989713  0.52338231 -0.1589476 ],[0.48553008 0.65497601 0.14424033],[ 0.4060688   0.68335974 -0.18068494],[0.5308547  0.71339321 0.04449753],[ 0.45058724  0.74545896 -0.24276198],[0.47547287 0.77520591 0.07032213],[ 0.43893671  0.78424579 -0.07018689],[0.4933916  0.95519692 0.06246759],[ 0.4580113   0.99030852 -0.05088805],[0.48099089 1.12785745 0.21049027],[0.45600289 1.13803625 0.119796  ],17,47,Biceps curl
1058,[0.47981414 0.52411503 0.06634454],[ 0.42982864  0.52333957 -0.16414037],[0.48590252 0.65492642 0.14320961],[ 0.40576875  0.68302524 -0.18511336],[0.53105462 0.71355635 0.03772432],[ 0.45055598  0.74697995 -0.24913962],[0.47493076 0.7758165  0.07020666],[ 0.43840471  0.78534329 -0.07010167],[0.49314788 0.95537812 0.06703391],[ 0.4574973   0.99059075 -0.05629051],[0.48113117 1.12713647 0.24282351],[0.45587671 1.13800442 0.12018085],18,47,Biceps curl
1059,[0.47979745 0.52507597 0.05500673],[ 0.42964837  0.52335316 -0.18183608],[0.48558113 0.65841585 0.12952191],[ 0.40448788  0.68526822 -0.19886424],[0.52734143 0.7212736  0.03281606],[ 0.44878361  0.75661355 -0.26417038],[0.47471687 0.77701312 0.06992585],[ 0.4360877   0.7886939  -0.06984768],[0.49113902 0.95944375 0.05948765],[ 0.45820346  0.98902982 -0.0515763 ],[0.47838342 1.13621271 0.22563349],[0.45244786 1.14296973 0.14115782],19,47,Biceps curl
1060,[0.47923565 0.5250358  0.04862409],[ 0.42920476  0.52352512 -0.20069204],[0.48462793 0.65910065 0.11941964],[ 0.4036614   0.68700755 -0.21494308],[0.52340561 0.72747117 0.01198773],[ 0.44840539  0.76509279 -0.27835575],[0.47368011 0.77743679 0.06993041],[ 0.43365756  0.79191625 -0.06984255],[0.48731384 0.96126676 0.03399507],[ 0.4591237   0.99121559 -0.07632117],[0.47545746 1.13611567 0.21840172],[0.4444885  1.12846732 0.15339254],20,47,Biceps curl
1061,[0.47819087 0.52469969 0.02921198],[ 0.42763948  0.52581757 -0.20684628],[0.48215798 0.65871137 0.09495383],[ 0.4021799   0.6890527  -0.22662339],[ 0.51707155  0.73148417 -0.0109445 ],[ 0.44498533  0.77044708 -0.29122993],[0.47354189 0.77470839 0.06792302],[ 0.43452829  0.79073888 -0.06783254],[0.48377436 0.96050078 0.08337558],[ 0.45982131  0.98713422 -0.03068218],[0.47550055 1.12014449 0.25155121],[0.44605821 1.12851024 0.15788297],21,47,Biceps curl
1062,[0.47712317 0.52465802 0.03997996],[ 0.42582205  0.52766275 -0.19603361],[0.48068017 0.65841782 0.10663219],[ 0.4012776   0.69033074 -0.21306285],[ 0.51305068  0.73692799 -0.00424426],[ 0.44416979  0.77604371 -0.27577341],[0.47386685 0.77504605 0.06791416],[ 0.43491697  0.7909317  -0.06782599],[0.48518214 0.96175909 0.06546667],[ 0.4604294   0.98695272 -0.03564571],[0.47558701 1.13090789 0.22776328],[0.44762605 1.13074493 0.17006977],22,47,Biceps curl
1063,[0.47643274 0.52550745 0.04925651],[ 0.4241907   0.52929598 -0.18342386],[0.47994745 0.65940636 0.10953708],[ 0.40072557  0.69208115 -0.20745212],[0.51275724 0.73963267 0.01168431],[ 0.44301367  0.77661276 -0.26935843],[0.47387519 0.77985764 0.06784845],[ 0.4352214   0.79422045 -0.06776576],[0.48597175 0.96803284 0.05072387],[ 0.4608418   0.98686939 -0.03957183],[0.47534704 1.13791764 0.21890786],[0.44513315 1.13105786 0.16596133],23,47,Biceps curl
1064,[0.47687456 0.52454317 0.02450929],[ 0.4234834   0.53006077 -0.21037622],[0.47988012 0.65889859 0.09528217],[ 0.40043768  0.69261813 -0.22709416],[ 0.51154804  0.74125892 -0.00255852],[ 0.44312793  0.78264743 -0.29061222],[0.47444013 0.77472216 0.06705688],[ 0.43551025  0.7929427  -0.06697217],[0.48602811 0.96393329 0.05583246],[ 0.46387774  0.98663491 -0.0493781 ],[0.47867438 1.12144375 0.22423163],[0.44579509 1.12050903 0.16200656],24,47,Biceps curl
1065,[0.47582826 0.52454722 0.03555244],[ 0.4224048   0.53092587 -0.19490804],[0.47981215 0.6588878  0.11670747],[ 0.39955035  0.69262427 -0.21375804],[0.51091945 0.74232876 0.02468918],[ 0.44190273  0.78302449 -0.28249124],[0.4742519  0.77577537 0.06905137],[ 0.43538421  0.79252946 -0.06900153],[0.48630917 0.97271138 0.04084544],[ 0.46526951  0.98852146 -0.05695725],[0.47932711 1.14911437 0.18607964],[0.44646221 1.137555   0.1528569 ],25,47,Biceps curl
