,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
1322,[ 0.46394396  0.72104561 -0.1291023 ],[ 0.51717228  0.88092017 -0.46503523],[0.56849259 0.73692286 0.01073335],[ 0.69782895  0.94736236 -0.40202352],[ 0.5992707   0.61366659 -0.01754182],[ 0.69700748  0.72511208 -0.31701496],[0.69359344 0.94075066 0.1047333 ],[ 0.72770745  1.00970161 -0.10411534],[0.78580678 0.80429852 0.36288276],[0.84017277 0.91378409 0.11291928],[0.85772121 0.93376011 0.69609952],[0.90917504 1.02579582 0.43113324],22,226,Incline bench press
1323,[ 0.46290284  0.7275362  -0.06562359],[ 0.49891251  0.88304114 -0.4447313 ],[0.55818766 0.75642407 0.09613431],[ 0.66919893  0.99619639 -0.39708892],[0.5994001  0.64465624 0.12854241],[ 0.69930667  0.86917269 -0.292422  ],[0.69177765 0.95402247 0.12999752],[ 0.72799057  1.05395436 -0.12929827],[0.719491   0.72031158 0.30602443],[ 0.82081103  0.85600793 -0.03187464],[0.84826767 0.89360684 0.5097115 ],[0.89857465 0.96315998 0.2605125 ],23,226,Incline bench press
1324,[ 0.46545044  0.72917771 -0.08389243],[ 0.49852142  0.88748085 -0.49398136],[0.59081745 0.75790977 0.0542767 ],[ 0.67105955  0.97249877 -0.41298774],[0.63558537 0.64676547 0.01295647],[ 0.70361304  0.76787651 -0.29223633],[0.69696015 0.97384578 0.12877308],[ 0.72728759  1.08217907 -0.12805593],[0.83449978 0.82568675 0.28063813],[0.8861286  0.97530961 0.00452761],[0.93812835 0.98607981 0.55338776],[0.98041821 1.12225211 0.30867183],24,226,Incline bench press
1325,[ 0.47209948  0.70910072 -0.12072819],[ 0.49298579  0.88909084 -0.5138253 ],[0.60047978 0.75894684 0.04023076],[ 0.65798992  0.99311894 -0.43779352],[0.65972984 0.66497719 0.02077524],[ 0.70008564  0.81979877 -0.31044248],[0.70593429 0.97450393 0.12823471],[ 0.72692144  1.08216524 -0.12754183],[0.84972799 0.8461715  0.3143521 ],[0.88911188 1.00242722 0.04469079],[0.95351517 0.9892931  0.64396983],[0.98925054 1.15606666 0.37303913],25,226,Incline bench press
1326,[ 0.47371072  0.70463765 -0.11225063],[ 0.49064335  0.89219594 -0.52110809],[0.60732859 0.75894135 0.04120301],[ 0.65683287  1.00349975 -0.45747331],[0.6666109  0.66222966 0.02474294],[ 0.70334524  0.82173288 -0.34921062],[0.70841789 0.97503054 0.12799139],[ 0.72668004  1.09097064 -0.12730274],[0.86468631 0.86036843 0.27070227],[0.89895409 1.0088557  0.00863868],[0.95831287 1.03150058 0.62963158],[0.99172634 1.18867838 0.35256764],26,226,Incline bench press
1327,[ 0.48191389  0.70487499 -0.11086082],[ 0.4939386   0.89222962 -0.49604139],[0.60347432 0.76065445 0.04799206],[ 0.65740508  1.00406921 -0.44594124],[0.6756292  0.67635787 0.03884727],[ 0.70278358  0.81894988 -0.28658921],[0.70695496 0.97673905 0.13215859],[ 0.73279738  1.08792388 -0.13153188],[0.79361743 0.77707952 0.32879707],[0.87555349 0.95795697 0.02205832],[0.92927748 0.85457957 0.63229108],[0.96478093 1.09666836 0.39703986],27,226,Incline bench press
1328,[ 0.48200029  0.69698262 -0.11590526],[ 0.49402717  0.89687395 -0.5200417 ],[0.60336977 0.76041162 0.04952472],[ 0.64299864  1.10350978 -0.45461887],[0.67807972 0.67977709 0.08599352],[ 0.71338093  1.04045033 -0.31399769],[0.7072987  0.96915948 0.13875125],[ 0.73379326  1.09364939 -0.13816033],[0.78470737 0.76460773 0.29672208],[ 0.87956649  0.96604097 -0.01344587],[0.87511122 0.86442351 0.62968522],[0.95692348 1.09724057 0.39057451],28,226,Incline bench press
1329,[ 0.48521176  0.68760324 -0.10978714],[ 0.51681328  0.85913914 -0.50162387],[0.59860927 0.7625069  0.07093403],[ 0.64841253  1.03915918 -0.39787757],[0.67049217 0.68190283 0.10925841],[ 0.7064361   0.95614725 -0.22838239],[0.71495175 0.96445459 0.13801187],[ 0.74085861  1.07437086 -0.13745503],[0.79796714 0.80877882 0.3154521 ],[0.89121914 1.02406299 0.0376694 ],[0.88785648 0.93645704 0.70554882],[0.97170746 1.15772057 0.42801157],29,226,Incline bench press
1330,[ 0.48435318  0.68892962 -0.07409844],[ 0.51988083  0.83651131 -0.4413586 ],[0.58726507 0.75976503 0.09947435],[ 0.64895457  0.98968089 -0.34846267],[0.66124821 0.67735487 0.12002266],[ 0.67976612  0.88643974 -0.18149623],[0.71370733 0.96477252 0.1375594 ],[ 0.7406435   1.05639076 -0.13707057],[0.79044652 0.83986527 0.362578  ],[0.84450245 0.98722082 0.09940419],[0.85668623 0.96930856 0.68287081],[0.89037949 1.11209679 0.51834619],30,226,Incline bench press
1331,[ 0.4835372   0.6912455  -0.06532144],[ 0.51705968  0.84596115 -0.44587821],[0.58471966 0.75989014 0.10841377],[ 0.6521076   0.95261115 -0.35237548],[0.6574524  0.67545283 0.10302676],[ 0.6612609   0.80151021 -0.1783011 ],[0.71327245 0.99007434 0.13628785],[ 0.73579782  1.07362044 -0.13575569],[0.79925406 0.87078124 0.35463542],[0.84589952 0.99737108 0.08711242],[0.87674904 0.98403549 0.6833598 ],[0.89125407 1.13102841 0.47812471],31,226,Incline bench press
1332,[ 0.48300919  0.69212937 -0.07353554],[ 0.51758462  0.84630698 -0.43911883],[0.58348548 0.75638467 0.07583002],[ 0.65371853  0.90311539 -0.34465283],[0.65565437 0.67471361 0.0567058 ],[ 0.66743726  0.74587196 -0.17235278],[0.71260107 0.99680829 0.12551135],[ 0.72877848  1.07513928 -0.12497173],[0.8195923  0.94946593 0.2960754 ],[0.8583948  1.06785905 0.07553472],[0.91742933 1.10544586 0.59691536],[0.93257517 1.21819603 0.41382557],32,226,Incline bench press
1333,[0.49174923 0.69235158 0.0148514 ],[ 0.51736563  0.8504135  -0.41992214],[0.59927994 0.75687808 0.16798803],[ 0.65632033  0.90594828 -0.3528797 ],[0.65672213 0.67317963 0.14341798],[ 0.67098534  0.72915071 -0.19028459],[0.71692532 1.00748444 0.13369246],[ 0.73141307  1.09997404 -0.13304652],[0.81561536 0.90205854 0.25184697],[ 0.87048393  1.05938768 -0.05138562],[0.92348105 1.09809494 0.50951076],[0.94285965 1.22051299 0.30937248],33,226,Incline bench press
1334,[ 0.48355371  0.69445795 -0.10605177],[ 0.51875222  0.84851658 -0.4412314 ],[0.59032702 0.75720441 0.04144882],[ 0.66478324  0.87517852 -0.35999346],[0.65676033 0.67316675 0.04102057],[ 0.69058776  0.71153688 -0.20001458],[0.71277338 1.00627768 0.11849003],[ 0.72428513  1.09108794 -0.11792672],[0.82964528 0.95768791 0.24909946],[ 0.86952281  1.08768964 -0.00430166],[0.92281616 1.14751637 0.56151849],[0.93549192 1.24533916 0.34901169],34,226,Incline bench press
1335,[ 0.47781175  0.70020354 -0.0827816 ],[ 0.51738971  0.85154414 -0.44328764],[0.59028685 0.75599366 0.04505036],[ 0.66677499  0.87011361 -0.35945037],[0.66913509 0.6611048  0.04286234],[ 0.69164491  0.69203645 -0.1764231 ],[0.69751066 1.00360096 0.12132241],[ 0.7205469   1.09401345 -0.1207555 ],[0.78168195 0.86520058 0.26058632],[ 0.84612566  0.98371738 -0.03142322],[0.86089522 1.01616013 0.56592119],[0.88967901 1.165591   0.36525723],35,226,Incline bench press
1336,[ 0.47368401  0.70645911 -0.06786425],[ 0.51845145  0.85293418 -0.44447231],[0.58937484 0.75664634 0.06439488],[ 0.67268622  0.87528563 -0.35735199],[0.6707148  0.65914887 0.050953  ],[ 0.69976741  0.68692076 -0.17324346],[0.69594944 1.00737321 0.12158709],[ 0.71981966  1.09272921 -0.12109523],[0.78445601 0.88750643 0.26672885],[ 0.84305507  0.96046132 -0.00935939],[0.869344   1.04211402 0.56747162],[0.89654553 1.15720224 0.37813058],36,226,Incline bench press
1337,[0.48047939 0.70675963 0.01919488],[ 0.51633435  0.86203259 -0.38916919],[0.59355313 0.75282955 0.14435878],[ 0.67485058  0.88610077 -0.33487016],[0.66955882 0.64250582 0.08329226],[ 0.70975429  0.69266421 -0.1774049 ],[0.69665879 1.02930355 0.13317983],[ 0.72954279  1.10468292 -0.1327187 ],[0.74598008 0.81433016 0.30665892],[ 0.79424548  0.79240698 -0.05790707],[0.8305586  0.96650976 0.54112339],[0.87442249 0.99077284 0.28432718],37,226,Incline bench press
1338,[ 0.48088616  0.71797687 -0.00605351],[ 0.51508313  0.86777836 -0.40099105],[0.59340841 0.74603719 0.10712612],[ 0.67980278  0.89588541 -0.33522865],[0.6599443  0.62209237 0.06076358],[ 0.72493356  0.68998873 -0.22142495],[0.69480097 1.02698278 0.13222931],[ 0.72957546  1.10421562 -0.13176504],[0.74827933 0.81006163 0.28994066],[ 0.79862875  0.83653861 -0.04487813],[0.80460489 0.97395301 0.50599092],[0.85481673 1.03876054 0.25741187],38,226,Incline bench press
1339,[ 0.48318312  0.71836489 -0.02193695],[ 0.51480532  0.86777413 -0.40938661],[0.60113215 0.73343259 0.09324091],[ 0.68280429  0.93046278 -0.34352061],[0.66231078 0.61762732 0.05284625],[ 0.74259406  0.70257187 -0.21961971],[0.69494069 1.02371264 0.1291841 ],[ 0.72942436  1.10074461 -0.12870291],[0.76085037 0.88230187 0.28913948],[0.82549566 0.89261502 0.0239411 ],[0.82840466 1.05578744 0.53557605],[0.86833477 1.12321508 0.28587109],39,226,Incline bench press
1340,[ 0.47044292  0.72610998 -0.07929526],[ 0.53273195  0.84010589 -0.38587004],[0.56123471 0.73407483 0.05928852],[ 0.69339442  0.924748   -0.34126598],[0.59316409 0.6223883  0.0546352 ],[ 0.7385242   0.68076801 -0.25633916],[0.68576646 1.0182246  0.11509528],[ 0.72688824  1.04104972 -0.11488375],[0.76618534 0.99944603 0.35594288],[0.81772155 0.93685913 0.14781435],[0.82596529 1.08034003 0.63664573],[0.86075664 1.1079458  0.43094948],40,226,Incline bench press
1341,[ 0.46940044  0.72566062 -0.09124669],[ 0.52920872  0.83900291 -0.38793054],[0.57041097 0.71999955 0.03469535],[ 0.69890511  0.93817788 -0.35962427],[0.61463839 0.60644674 0.01408493],[ 0.72994691  0.67210335 -0.28689015],[0.68690068 1.00652862 0.11119865],[ 0.72299659  1.03957105 -0.11086046],[0.78491133 0.98694301 0.3509745 ],[0.82574767 0.98312515 0.12397091],[0.8285535  1.10672998 0.64129704],[0.86757147 1.14401889 0.40233174],41,226,Incline bench press
1342,[ 0.47883892  0.72550935 -0.06513286],[ 0.52710903  0.84852016 -0.40684354],[0.62417799 0.71346462 0.04819046],[ 0.70296377  0.93630719 -0.37400353],[ 0.67453927  0.58724713 -0.02065493],[ 0.72606581  0.64725107 -0.28802249],[0.69716626 1.00634766 0.11152868],[ 0.7232855   1.04466391 -0.11102803],[0.8021453  0.96063709 0.3416073 ],[0.83142745 0.97360253 0.09052909],[0.83564878 1.0861119  0.58801913],[0.87386638 1.1469301  0.34164175],42,226,Incline bench press
1343,[ 0.47686678  0.76548928 -0.064009  ],[ 0.52575392  0.84883308 -0.41890007],[0.59784961 0.76660895 0.05154866],[ 0.70218962  0.93512535 -0.37554502],[ 0.61002678  0.58798176 -0.01411321],[ 0.71876782  0.64524209 -0.28192174],[0.69115549 1.033342   0.11279958],[ 0.72267222  1.08502734 -0.11222591],[0.79684466 0.90785164 0.31982607],[0.84992176 0.97017914 0.02577086],[0.83177602 1.03754258 0.56177491],[0.88189292 1.14998055 0.2732628 ],43,226,Incline bench press
1344,[ 0.45748377  0.76088983 -0.08024717],[ 0.51577866  0.85469389 -0.46343222],[0.56067914 0.78503531 0.05567575],[ 0.69993305  0.91843432 -0.40157694],[0.60196912 0.6289593  0.00974396],[ 0.70913291  0.5891301  -0.28526753],[0.66258073 1.02410769 0.11823177],[ 0.70501488  1.09136891 -0.11745475],[0.73952579 0.76591951 0.27782089],[ 0.8361727   0.96750486 -0.02958453],[0.78489053 0.95584548 0.51306432],[0.88176626 1.17105496 0.2537168 ],44,226,Incline bench press
1345,[ 0.43944845  0.75562865 -0.12855847],[ 0.5170663   0.85516304 -0.45987886],[0.55030167 0.78154659 0.02388385],[ 0.70188141  0.90022123 -0.41015556],[ 0.59396785  0.63955635 -0.00824023],[ 0.70910645  0.55461359 -0.33707848],[0.65487289 1.00220156 0.11571147],[ 0.70360386  1.07083309 -0.11494145],[0.73910737 0.80310571 0.31099766],[0.83112228 0.95207202 0.02239535],[0.79565489 0.95234871 0.58137053],[0.87772852 1.14079046 0.25966543],45,226,Incline bench press
1346,[ 0.43430182  0.7543124  -0.10750904],[ 0.51614159  0.85546166 -0.41822311],[0.55011338 0.77720976 0.03274086],[ 0.70198417  0.89151949 -0.39560705],[0.59211749 0.62942135 0.00384051],[ 0.70906442  0.53786778 -0.32473049],[0.65416723 0.99662656 0.11568408],[ 0.70574826  1.06496894 -0.11493935],[0.71700466 0.76049364 0.31232688],[0.81478667 0.87714481 0.02310804],[0.77024096 0.92373949 0.58081591],[0.85447818 1.07199192 0.27081099],46,226,Incline bench press
1347,[ 0.43809003  0.7527957  -0.10740473],[ 0.51329726  0.85561669 -0.51476115],[0.55644888 0.76714098 0.04793592],[ 0.70212501  0.86575651 -0.47287461],[0.59391773 0.61439121 0.00539706],[ 0.70782506  0.51828468 -0.39022079],[0.65549487 0.99699312 0.12261053],[ 0.7074334   1.08191943 -0.12171202],[0.7737847  0.78753507 0.24391437],[ 0.85228032  0.92342311 -0.02483332],[0.85037881 0.94838744 0.5800333 ],[0.92075318 1.12009871 0.28901312],47,226,Incline bench press
1348,[ 0.44889823  0.74384278 -0.11737747],[ 0.51268059  0.85747337 -0.48602277],[0.57511061 0.70561045 0.01024456],[ 0.70424259  0.82905626 -0.45460936],[ 0.61521947  0.5404225  -0.06551447],[ 0.70656341  0.47673073 -0.41799447],[0.66147292 0.98489153 0.11797023],[ 0.70857012  1.07978082 -0.1171193 ],[0.75192612 0.75893295 0.28935176],[ 0.80622649  0.88954622 -0.01015196],[0.81943101 0.89070493 0.56988889],[0.88905913 0.99895179 0.29888228],48,226,Incline bench press
1349,[ 0.4548969   0.73877466 -0.11320937],[ 0.50707811  0.85390693 -0.53397334],[0.58138156 0.70994741 0.04116758],[ 0.7033807   0.79298908 -0.53340459],[ 0.62377447  0.54261792 -0.0375329 ],[ 0.69730949  0.43871307 -0.48290917],[0.6757524  0.98085338 0.12415607],[ 0.70868373  1.09505713 -0.12325371],[0.77170461 0.72907233 0.1843092 ],[ 0.81134969  0.94538337 -0.07732733],[0.81984931 0.88859344 0.53502929],[0.88904953 1.04176676 0.3529433 ],49,226,Incline bench press
1350,[0.46903643 0.73092186 0.02571475],[ 0.50210488  0.83521998 -0.51365966],[0.58750838 0.72972822 0.20707694],[ 0.6921016   0.76279145 -0.54088342],[0.63886833 0.56067359 0.21676143],[ 0.69695151  0.42193577 -0.4889861 ],[0.70811862 0.98130721 0.14225741],[ 0.71747375  1.10050511 -0.14144677],[0.81035578 0.70734501 0.11758676],[ 0.85868382  1.03890657 -0.18122342],[0.86964107 0.90867358 0.51819026],[0.90989417 1.16259754 0.30814731],50,226,Incline bench press
1351,[0.48016682 0.72787547 0.07712246],[ 0.49903876  0.83118069 -0.50139534],[0.60239899 0.74712235 0.24908094],[ 0.69008374  0.76168871 -0.53945237],[0.65331626 0.56949854 0.24769512],[ 0.69743836  0.41438174 -0.4812859 ],[0.72340107 0.98612052 0.15821625],[ 0.73097706  1.10499251 -0.15743454],[0.8329891  0.70770603 0.14504883],[ 0.88632876  1.00820529 -0.19832712],[0.90321535 0.93269646 0.52431095],[0.92935336 1.15002882 0.29853153],51,226,Incline bench press
1352,[0.47904375 0.72906828 0.01928797],[ 0.50024211  0.82599694 -0.49624646],[0.60875404 0.79213351 0.17445931],[ 0.69366866  0.71036381 -0.53227037],[0.68283939 0.63249034 0.20224828],[ 0.69701898  0.35065144 -0.48786211],[0.71688426 0.98614341 0.14037736],[ 0.73640758  1.104774   -0.13953355],[0.81167066 0.66663241 0.25367427],[ 0.88740665  1.00992107 -0.02924715],[0.764184   0.61201346 0.43879032],[0.92156631 1.09533358 0.34157905],52,226,Incline bench press
1353,[0.47972292 0.72919166 0.04585295],[ 0.5011369   0.81925184 -0.41329283],[0.61647797 0.80575997 0.16377634],[ 0.68384749  0.68649542 -0.49410886],[0.69936013 0.69689214 0.15457769],[ 0.69290322  0.35422215 -0.46332628],[0.72182155 0.97404253 0.134563  ],[ 0.74416423  1.09505093 -0.13367391],[0.79006988 0.63442582 0.23192462],[ 0.88818401  1.00049782 -0.07140253],[0.71932793 0.49804637 0.27756411],[0.90939814 0.95369309 0.26047429],53,226,Incline bench press
1354,[0.4716717 0.7432847 0.0733415],[ 0.51262385  0.80582374 -0.36527193],[0.61420953 0.80560011 0.21692678],[ 0.68315232  0.653395   -0.43640175],[0.68294722 0.69539207 0.20846343],[ 0.68906969  0.30999744 -0.37860224],[0.71764493 0.97531849 0.12806223],[ 0.74551004  1.04958963 -0.12707156],[0.75638831 0.67215216 0.22775106],[0.76387751 0.78136402 0.01128672],[0.74112064 0.51797503 0.39800712],[0.73299676 0.5008648  0.27434719],54,226,Incline bench press
1355,[0.4687694  0.74939406 0.11680254],[ 0.51327628  0.79599011 -0.34700659],[0.60885781 0.81307989 0.3030014 ],[ 0.67842126  0.62678945 -0.4405877 ],[0.68084085 0.70201135 0.3565293 ],[ 0.67966539  0.27861995 -0.38162047],[0.71787608 0.98062044 0.12809408],[ 0.74707162  1.02663696 -0.12711178],[0.7244432  0.64911932 0.22141407],[ 0.72545272  0.69601387 -0.0076738 ],[0.70335573 0.34963945 0.38990578],[0.67886901 0.2021196  0.14379811],55,226,Incline bench press
1356,[0.47211912 0.77478898 0.12379331],[ 0.51359457  0.79086876 -0.33759174],[0.60986745 0.82240117 0.26295936],[ 0.67118001  0.62955093 -0.43345922],[0.67902219 0.73494291 0.26939723],[ 0.66434544  0.30265561 -0.36108556],[0.72427899 0.9864797  0.12900513],[ 0.75352496  1.01963878 -0.12807538],[0.71664155 0.64354086 0.19482167],[ 0.73173219  0.67336619 -0.00297465],[0.69120431 0.3071295  0.33125484],[0.67328304 0.18878622 0.17679749],56,226,Incline bench press
1357,[0.46573809 0.78981322 0.09793531],[ 0.51379544  0.78779137 -0.30341369],[0.59445727 0.81901598 0.25224194],[ 0.67187309  0.57723153 -0.38198087],[0.6651215  0.72333765 0.31519443],[ 0.66320843  0.2351722  -0.32043642],[0.7210831  0.9910208  0.11570602],[ 0.75034118  1.01450789 -0.11489531],[0.71368384 0.66091955 0.20265554],[0.72071224 0.65120792 0.02501289],[0.71243918 0.42861578 0.38495025],[0.68976289 0.32506934 0.20470436],57,226,Incline bench press
1358,[0.4645085  0.78208017 0.08629441],[ 0.51373518  0.77848941 -0.31085011],[0.59780335 0.81016636 0.15040898],[ 0.66994184  0.58649784 -0.36628568],[0.67912763 0.70794249 0.13988352],[ 0.66812617  0.28047466 -0.28781858],[0.71447986 0.99339193 0.10111625],[ 0.74308419  1.01739156 -0.10060576],[0.73903114 0.82499599 0.26681361],[0.73935926 0.73643458 0.04508183],[0.77502656 0.70488417 0.51320124],[0.76121324 0.53885168 0.28011268],58,226,Incline bench press
1359,[ 4.46330607e-01  7.78470755e-01 -6.02038153e-06],[ 0.51810658  0.77344567 -0.3528994 ],[0.56968874 0.77176589 0.14142941],[ 0.66533095  0.54429477 -0.4058587 ],[0.64486229 0.64429528 0.1593985 ],[ 0.67545009  0.18868096 -0.33299252],[0.70552862 0.99396271 0.10450518],[ 0.73908043  1.00759828 -0.10408214],[0.79807472 0.9302814  0.36906165],[0.83659172 0.91684711 0.16498084],[0.87254411 0.99778217 0.72147644],[0.90584123 1.00347877 0.47439653],59,226,Incline bench press
1360,[ 0.43137115  0.76502514 -0.04426181],[ 0.52062774  0.76408762 -0.35541078],[0.47643906 0.57073087 0.05210682],[ 0.65595192  0.49728462 -0.41278177],[ 0.47887722  0.30911845 -0.00941848],[ 0.66911018  0.15193211 -0.39704153],[0.67865485 0.96214974 0.09664262],[ 0.72472328  0.96654278 -0.09643761],[0.66357815 0.76240504 0.3187103 ],[0.70706594 0.64940447 0.12748089],[0.72141242 0.74975508 0.65942979],[0.75859678 0.65294147 0.44267148],60,226,Incline bench press
1361,[ 0.43260071  0.74566865 -0.03708524],[ 0.52063084  0.76054466 -0.3431454 ],[0.47346374 0.57974523 0.08228679],[ 0.65407592  0.49911454 -0.41086751],[0.44746575 0.23631597 0.05935572],[ 0.65608436  0.14852178 -0.38996023],[0.67407948 0.93365657 0.0940779 ],[ 0.72506183  0.94389939 -0.0937608 ],[0.64519256 0.65891218 0.30310771],[0.68123901 0.54430097 0.0931028 ],[0.69402355 0.56273365 0.58517611],[0.72538191 0.47890082 0.38224187],61,226,Incline bench press
1362,[ 0.42442814  0.74169034 -0.0904265 ],[ 0.52265692  0.76007831 -0.34371042],[0.48032597 0.63157195 0.05412509],[ 0.64664996  0.49637029 -0.41259396],[0.49789271 0.40786707 0.04815513],[ 0.65619582  0.14038749 -0.39096832],[0.65332216 0.91744035 0.09294657],[ 0.71297401  0.92986196 -0.09252429],[0.62983572 0.63981515 0.2907801 ],[0.67057711 0.54848468 0.07609212],[0.67139232 0.52017862 0.5731523 ],[0.70580846 0.37880343 0.33228254],62,226,Incline bench press
1363,[ 0.41597179  0.73250633 -0.08890625],[ 0.5258978   0.75418162 -0.35210678],[0.44662771 0.5539071  0.01943531],[ 0.64052588  0.49629483 -0.41476354],[ 0.41271204  0.23245555 -0.01921473],[ 0.65925211  0.12666251 -0.39965913],[0.64729089 0.9025979  0.09416506],[ 0.7064364   0.91279215 -0.09375075],[0.61037755 0.63487989 0.2576744 ],[0.64159697 0.50336093 0.03181937],[0.67144388 0.54988617 0.5290128 ],[0.70873183 0.38730273 0.28489465],63,226,Incline bench press
1364,[ 0.41280028  0.73205966 -0.14361472],[ 0.52544588  0.74784356 -0.386179  ],[ 0.44469815  0.56749296 -0.04264885],[ 0.63298094  0.49580792 -0.44873855],[ 0.44094938  0.30885342 -0.07521915],[ 0.6548605   0.14107609 -0.44505373],[0.6520859  0.91644156 0.09306488],[ 0.70378804  0.92025    -0.09281822],[0.64889067 0.73751158 0.29921472],[0.68477553 0.59253955 0.08861526],[0.71453762 0.8186149  0.61997622],[0.74938846 0.73702693 0.38138312],64,226,Incline bench press
1365,[0.39125875 0.4455387  0.2479437 ],[ 0.30867755  0.61038005 -0.10389516],[0.44759756 0.25115326 0.24352199],[ 0.23641747  0.508008   -0.29249352],[ 0.42985776 -0.01199555  0.24855235],[ 0.19054073  0.25886542 -0.25922596],[0.62846917 0.7060281  0.10702339],[ 0.56579995  0.79804975 -0.10685302],[ 0.80549145  0.6854552  -0.04952992],[ 0.61461914  0.92576265 -0.24827014],[0.70442462 0.85969877 0.20139842],[ 0.52927172  0.90512973 -0.05870875],0,227,Incline bench press
1366,[0.38720551 0.45156226 0.24417332],[ 0.30020136  0.60842556 -0.08021569],[0.44618234 0.28701031 0.31629407],[ 0.21784347  0.46498838 -0.17555037],[0.37515491 0.10258633 0.3634887 ],[0.17535418 0.21584518 0.02960866],[0.62909782 0.70014793 0.09337534],[ 0.59058261  0.80746078 -0.09328513],[ 0.8053444  0.682091  -0.0358616],[ 0.73664296  0.95891815 -0.16535188],[0.73654681 0.86388773 0.33216915],[0.78849804 1.04570913 0.05770243],1,227,Incline bench press
1367,[0.38483202 0.45309481 0.24475168],[ 0.2879557   0.60345089 -0.0841589 ],[0.43637562 0.31756133 0.35810843],[ 0.21527965  0.46312127 -0.17505005],[0.37223005 0.24009269 0.42731336],[0.17670774 0.2225232  0.11270006],[0.63506895 0.69905382 0.09259578],[ 0.59816962  0.82332647 -0.0925507 ],[ 0.80531651  0.67214042 -0.03373793],[ 0.7579602   0.99581873 -0.1429536 ],[0.74113327 0.85571301 0.39124334],[0.79165077 1.02401054 0.16240345],2,227,Incline bench press
1368,[0.38100073 0.45989817 0.22452413],[ 0.28891343  0.59756225 -0.10522173],[0.43216884 0.3688519  0.37109885],[ 0.21199678  0.46686235 -0.17893739],[0.42267773 0.23650046 0.4523485 ],[0.17806803 0.22535408 0.10756837],[0.6395241  0.69769132 0.09186959],[ 0.60792714  0.8211937  -0.0917602 ],[0.83285427 0.67170733 0.01814916],[ 0.78181607  0.98584348 -0.08722364],[0.73986846 0.85318232 0.38018766],[0.80577791 1.03707647 0.16340344],3,227,Incline bench press
1369,[0.37917086 0.45865822 0.215331  ],[ 0.28569362  0.59635746 -0.12984391],[0.43472445 0.34222117 0.3663578 ],[ 0.21039324  0.47675782 -0.18539888],[0.42846391 0.1644953  0.45105788],[0.1788805  0.22728132 0.02397418],[0.64082867 0.68476892 0.08900949],[ 0.60575181  0.81974578 -0.0887939 ],[8.24167073e-01 6.70521975e-01 6.47901790e-04],[ 0.76898372  0.99248236 -0.07721637],[0.73684204 0.85601544 0.41981551],[0.81627679 1.07277775 0.15417081],4,227,Incline bench press
1370,[0.37134022 0.45835647 0.1275398 ],[ 0.28423157  0.59417367 -0.20610918],[0.42840332 0.36468443 0.34542134],[ 0.21036035  0.48954254 -0.2842266 ],[0.41113883 0.24417908 0.40614077],[ 0.17918615  0.27860749 -0.02569599],[0.63813251 0.68352938 0.08970463],[ 0.60575515  0.81183827 -0.0893719 ],[0.80582702 0.67460388 0.08499493],[ 0.77772611  0.96884269 -0.04332377],[0.77844673 0.86166173 0.40247095],[0.87156504 1.09612095 0.10617163],5,227,Incline bench press
1371,[0.36723325 0.45863074 0.12653705],[ 0.28442302  0.59248251 -0.18135661],[0.44173157 0.37230954 0.33035424],[ 0.19717994  0.48889551 -0.26154482],[0.42499354 0.24283467 0.38396555],[0.18393588 0.29707643 0.03300484],[0.63602579 0.68409944 0.08578478],[ 0.6043824   0.80670232 -0.08532491],[0.79851246 0.67468566 0.0714898 ],[ 0.77288944  0.95675397 -0.02107979],[0.76343095 0.86939806 0.40959054],[0.84508306 1.09235203 0.13442612],6,227,Incline bench press
1372,[0.36809036 0.45636669 0.12672126],[ 0.28523842  0.59468794 -0.17336775],[0.44172251 0.38875997 0.32309991],[ 0.21477069  0.55140662 -0.29035348],[0.44533265 0.21204644 0.39900932],[ 0.20463486  0.32558048 -0.11588892],[0.6366089  0.67706293 0.08253365],[ 0.60510272  0.80589956 -0.08200243],[0.79058093 0.66551417 0.08462657],[0.75749695 0.95019192 0.03054645],[0.75564533 0.83988953 0.50032085],[0.83900255 1.06788218 0.22365734],7,227,Incline bench press
1373,[0.363121   0.45660588 0.09881452],[ 0.2795158   0.59476793 -0.17145395],[0.44225737 0.39794508 0.24681672],[ 0.23686239  0.59177911 -0.40489909],[0.44667628 0.2111191  0.29903886],[ 0.20323782  0.38920802 -0.47558481],[0.63134861 0.6765914  0.07884761],[ 0.60205203  0.80040753 -0.07835919],[0.7789889  0.66351902 0.14048667],[0.75119674 0.91210347 0.07721787],[0.73344868 0.81922626 0.53539944],[0.81367248 1.03785253 0.28098053],8,227,Incline bench press
1374,[0.36169875 0.45242813 0.11771858],[ 0.27344635  0.59594625 -0.16817203],[0.44225031 0.40090337 0.25210059],[ 0.23987944  0.65124047 -0.42439878],[0.44393188 0.20618515 0.30483401],[ 0.2016627   0.40716031 -0.52892369],[0.62194735 0.66663063 0.07220875],[ 0.59683079  0.79239327 -0.07167246],[0.77300858 0.65886372 0.11260516],[0.74612844 0.91342896 0.06071024],[0.7339294  0.82372326 0.49400923],[0.82086605 1.03531623 0.25218797],9,227,Incline bench press
