,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
1029,[ 0.46736118  1.04545081 -0.52540463],[ 0.6225003   1.01455081 -0.41428503],[ 0.36609283  0.78723174 -0.38466623],[ 0.62878042  0.80489999 -0.2560851 ],[ 0.36292371  0.58293539 -0.25956351],[ 0.62707382  0.58629948 -0.19120662],[ 0.47991717  0.74226993 -0.06583633],[0.53517807 0.74963915 0.06582811],[0.50449961 0.66301686 0.30142936],[0.4930523  0.71837234 0.45305938],[0.46996385 0.65691417 0.72932971],[0.47621399 0.66542894 0.8555035 ],9,195,Bench press
1030,[ 0.44063556  0.99649084 -0.52894682],[ 0.62348807  0.9771716  -0.42525008],[ 0.34856638  0.77121609 -0.38389492],[ 0.63290679  0.79702622 -0.23089655],[ 0.35517579  0.56565177 -0.27064428],[ 0.64960849  0.55016506 -0.13126753],[ 0.46925485  0.74264014 -0.06537653],[0.53769022 0.75660282 0.06536408],[0.50604665 0.65708768 0.26487485],[0.5062319  0.71932405 0.44283432],[0.47836313 0.63117546 0.69578069],[0.48983651 0.64334279 0.84332269],10,195,Bench press
1031,[ 0.41574544  0.98946327 -0.56077385],[ 0.62077683  0.96554857 -0.46625292],[ 0.33798382  0.75627851 -0.39953724],[ 0.65383434  0.75035918 -0.26666752],[ 0.35318568  0.55613226 -0.2874274 ],[ 0.65037715  0.52847368 -0.19009456],[ 0.45043892  0.76483178 -0.06093   ],[0.53801054 0.77323574 0.06104447],[0.49023941 0.64704865 0.2285683 ],[0.51925629 0.69832373 0.40507156],[0.46751329 0.62594175 0.703888  ],[0.50401944 0.61424047 0.83884847],11,195,Bench press
1032,[ 0.42385402  0.97738725 -0.65991789],[ 0.62654585  0.95833659 -0.54904717],[ 0.34436309  0.74753666 -0.43349713],[ 0.66253376  0.73749924 -0.27414516],[ 0.34488222  0.56122279 -0.27093908],[ 0.64902711  0.51915342 -0.14527926],[ 0.45438808  0.76831424 -0.06059588],[0.54207617 0.77826047 0.0607366 ],[0.48167738 0.64906108 0.23278718],[0.51915717 0.69954127 0.4497743 ],[0.47327182 0.61796153 0.82335722],[0.48845229 0.60230905 0.94784176],12,195,Bench press
1033,[ 0.43767136  0.95811689 -0.66750592],[ 0.62403983  0.94575471 -0.55628377],[ 0.34724     0.72745216 -0.4202525 ],[ 0.6642186   0.72878212 -0.28929046],[ 0.35411498  0.53131592 -0.24638453],[ 0.64888573  0.50459129 -0.13394874],[ 0.46043622  0.76286703 -0.06080778],[0.54187852 0.77447248 0.06093154],[0.48863488 0.6495896  0.23583998],[0.50085121 0.6811865  0.44550768],[0.4658953  0.62738299 0.7806229 ],[0.46200559 0.59676987 0.92415655],13,195,Bench press
1034,[ 0.42565018  0.95087576 -0.66840941],[ 0.62025654  0.94217968 -0.60254937],[ 0.35155165  0.72299284 -0.40505546],[ 0.65971857  0.73068309 -0.38159534],[ 0.35726252  0.52164835 -0.18406281],[ 0.6477192   0.50438958 -0.28537473],[ 0.45587188  0.77771521 -0.05198153],[0.54096341 0.78659004 0.0519709 ],[0.48179692 0.67714745 0.25278547],[0.5013299  0.68860519 0.44211948],[0.46592721 0.65659922 0.81594217],[0.46769059 0.60619783 0.96119332],14,195,Bench press
1035,[ 0.42636937  0.9431721  -0.68953741],[ 0.60183686  0.94317639 -0.62343001],[ 0.35329625  0.73175973 -0.39547163],[ 0.62871158  0.74302208 -0.36394933],[ 0.35959971  0.60219425 -0.12873603],[ 0.64544123  0.49046722 -0.22132902],[ 0.45919248  0.78769952 -0.04810007],[0.53777862 0.80530709 0.04799755],[0.48938906 0.68785882 0.26711512],[0.4876377  0.706707   0.44410414],[0.48637927 0.67383724 0.84585869],[0.45308459 0.61798161 0.96626377],15,195,Bench press
1036,[ 0.42792833  0.95190781 -0.66273469],[ 0.59489852  0.9491992  -0.55516398],[ 0.37971899  0.74010628 -0.37073109],[ 0.59109253  0.73587066 -0.32244191],[ 0.43182799  0.62739033 -0.14936481],[ 0.61058402  0.50620359 -0.20732982],[ 0.46396822  0.78039175 -0.04450833],[0.53397828 0.79805291 0.04439697],[0.50259948 0.71822524 0.38069838],[0.48604748 0.74261314 0.4643876 ],[0.53348857 0.6685881  0.86308599],[0.45957175 0.62226564 0.93780023],16,195,Bench press
1037,[ 0.43255231  0.96758592 -0.63017756],[ 0.59838217  0.96327901 -0.5385024 ],[ 0.37030917  0.72022748 -0.3989616 ],[ 0.60065395  0.74228847 -0.38312835],[ 0.41979977  0.61800873 -0.1872988 ],[ 0.63667017  0.46677375 -0.32236046],[ 0.46422708  0.76955354 -0.04795314],[0.53357357 0.79389018 0.04769991],[0.50288278 0.68944377 0.34924662],[0.48868543 0.73871177 0.4703528 ],[0.52525777 0.6287325  0.85585392],[0.47255671 0.62685919 0.9624272 ],17,195,Bench press
1038,[ 0.44682962  0.98281366 -0.58917481],[ 0.59015918  0.98025525 -0.49114171],[ 0.36985871  0.69199491 -0.39631236],[ 0.57309854  0.73311776 -0.365778  ],[ 0.43372107  0.5915857  -0.20829394],[ 0.5924812   0.48885256 -0.32766867],[ 0.46766526  0.75094813 -0.05286778],[0.52463949 0.77593648 0.05251404],[0.50933385 0.67739421 0.34138963],[0.47949111 0.72057289 0.46598926],[0.51814628 0.6101867  0.82586533],[0.46647361 0.60099071 0.93920857],18,195,Bench press
1039,[ 0.42861798  0.97713172 -0.65288734],[ 0.60809982  0.96997815 -0.51482427],[ 0.3587698   0.68835926 -0.458855  ],[ 0.60433072  0.70760518 -0.36010849],[ 0.36399588  0.48032182 -0.28901163],[ 0.62356496  0.44980112 -0.32161224],[ 0.45825449  0.73947418 -0.06021272],[0.5305385  0.75967425 0.05991052],[0.5052821  0.62325209 0.32488158],[0.51122659 0.67812204 0.47867629],[0.51227784 0.5721668  0.83905518],[0.50554734 0.58058304 0.96497232],19,195,Bench press
1040,[ 0.43245021  0.98920596 -0.65490025],[ 0.60806805  0.97984463 -0.5282082 ],[ 0.36057287  0.67737401 -0.45435798],[ 0.59996617  0.71711642 -0.39589795],[ 0.36575061  0.46010938 -0.26076874],[ 0.63170511  0.44096947 -0.36690727],[ 0.45954695  0.74090534 -0.06054232],[0.53106713 0.75983548 0.06022476],[0.49919981 0.63136452 0.38018796],[0.52036554 0.6864689  0.50401795],[0.50989133 0.59306175 0.90340513],[0.52545053 0.59467942 1.01197255],20,195,Bench press
1041,[ 0.42736167  0.98908633 -0.6798802 ],[ 0.61207885  0.97949511 -0.53194249],[ 0.35857049  0.67353922 -0.50133121],[ 0.601897    0.72204506 -0.38504237],[ 0.35685977  0.45167306 -0.32369518],[ 0.63661736  0.43117929 -0.35821441],[ 0.45489255  0.74177814 -0.06198245],[0.5324291  0.75595325 0.06167478],[0.48824805 0.62820888 0.40098819],[0.52223986 0.65718472 0.5134654 ],[0.50948006 0.59821653 0.91053838],[0.5303852  0.56456023 1.01195896],21,195,Bench press
1042,[ 0.42996874  1.00199449 -0.69703972],[ 0.60862815  0.98578423 -0.52917212],[ 0.36113998  0.66986448 -0.52355295],[ 0.58338982  0.71448171 -0.38163912],[ 0.3598682   0.44707385 -0.32860902],[ 0.63802439  0.42159346 -0.33478764],[ 0.45665237  0.74847627 -0.06455889],[0.53267282 0.76138681 0.06431317],[0.49575549 0.61516386 0.36972815],[0.53082031 0.65480202 0.50649542],[0.51676136 0.5691089  0.89075166],[0.54333627 0.54475927 1.00684106],22,195,Bench press
1043,[ 0.52561891  0.98498106 -0.68440253],[ 0.52038902  0.9851374  -0.53326386],[ 0.49540356  0.6445201  -0.46393007],[ 0.46004903  0.69376892 -0.37001562],[ 0.52427679  0.47487381 -0.20382783],[ 0.49484205  0.49844921 -0.29347363],[ 0.49674156  0.76253843 -0.05243779],[0.50815028 0.76463985 0.05238913],[0.52125621 0.62947017 0.40305576],[0.48466551 0.66137427 0.48811844],[0.53406245 0.58070439 0.92069507],[0.48463288 0.54965019 1.00568771],23,195,Bench press
1044,[ 0.49255601  0.98882109 -0.65540314],[ 0.5540939   0.98728341 -0.53056431],[ 0.44510856  0.66044199 -0.44340611],[ 0.52621537  0.69673008 -0.38307899],[ 0.48625872  0.49349642 -0.20147444],[ 0.55681384  0.49646562 -0.32501256],[ 0.49087688  0.76197207 -0.05211119],[0.51102388 0.76440185 0.05204614],[0.51734847 0.62482941 0.39962208],[0.47961435 0.66256434 0.48670781],[0.53241301 0.55508679 0.89285046],[0.46893162 0.55881721 0.99247456],24,195,Bench press
1045,[ 0.45328045  0.9832148  -0.67950028],[ 0.59024471  0.98522305 -0.57419801],[ 0.41657647  0.66731125 -0.4659622 ],[ 0.58383781  0.70200944 -0.45491794],[ 0.3882052   0.44307798 -0.21964516],[ 0.62682062  0.4312042  -0.41582876],[ 0.47288319  0.7563262  -0.05255602],[0.51800334 0.76270002 0.05247775],[0.49230018 0.59754556 0.38264877],[0.48525169 0.63148731 0.4849844 ],[0.49021211 0.54508799 0.88286096],[0.47342792 0.53714502 0.98052961],25,195,Bench press
1046,[ 0.43492058  0.98126072 -0.71662319],[ 0.61737365  0.98208112 -0.59664416],[ 0.38406241  0.68803167 -0.51936668],[ 0.6154511   0.70288956 -0.45370182],[ 0.36282507  0.42774907 -0.30965805],[ 0.64222854  0.41952389 -0.40958568],[ 0.46215084  0.75572723 -0.0542532 ],[0.53658479 0.76175845 0.0541979 ],[0.48606765 0.58199662 0.387144  ],[0.51302636 0.62625736 0.5030266 ],[0.4882324  0.52967113 0.91827124],[0.5066635  0.53876501 1.02185464],26,195,Bench press
1047,[ 0.43179899  0.98153293 -0.7184481 ],[ 0.61592215  0.98026031 -0.58280718],[ 0.3732709   0.69485605 -0.55005038],[ 0.61114979  0.70524651 -0.45777318],[ 0.35697123  0.42433241 -0.36792326],[ 0.64310819  0.4157621  -0.43438002],[ 0.45990044  0.75601923 -0.05530776],[0.54029167 0.76177722 0.05528731],[0.47876748 0.58213872 0.38818586],[0.51609528 0.61180651 0.49965078],[0.47482932 0.52256536 0.90675515],[0.50628155 0.51913655 1.00336969],27,195,Bench press
1048,[ 0.43069783  0.98046386 -0.73011369],[ 0.61453861  0.98110092 -0.5722658 ],[ 0.37450159  0.66611612 -0.58673608],[ 0.61525595  0.69393927 -0.44225866],[ 0.36097831  0.41700551 -0.43176946],[ 0.64142156  0.41423512 -0.42192063],[ 0.45750052  0.75597346 -0.05776148],[0.54118305 0.76172638 0.05779447],[0.48078528 0.58409464 0.39128658],[0.52545357 0.61395079 0.50501925],[0.47974312 0.52590871 0.90773952],[0.51821655 0.51247561 1.00646698],28,195,Bench press
1049,[ 0.43315765  0.98038083 -0.70374238],[ 0.61049533  0.98039991 -0.54432356],[ 0.3781234   0.66998589 -0.57596701],[ 0.60650229  0.69533157 -0.42555341],[ 0.36664087  0.42054722 -0.37530699],[ 0.64235663  0.41578144 -0.39928335],[ 0.45889774  0.74930739 -0.05799457],[0.54085582 0.75710398 0.05798898],[0.48227295 0.57435256 0.38630036],[0.52171594 0.61665559 0.50327522],[0.4838953  0.49990493 0.88061553],[0.51694357 0.51209837 0.98050982],29,195,Bench press
1050,[ 0.48757777  0.97730678 -0.66063988],[ 0.54743057  0.97966909 -0.51110882],[ 0.43698046  0.65601933 -0.55455619],[ 0.49890718  0.6926136  -0.38925412],[ 0.44184154  0.43134552 -0.35388404],[ 0.53310502  0.46172115 -0.38196728],[ 0.48223704  0.75093895 -0.05798887],[0.52057874 0.75721663 0.05798402],[0.50416845 0.5822286  0.38613272],[0.50554681 0.62262321 0.49365655],[0.51259804 0.49701053 0.88063914],[0.51293504 0.51063287 0.97215468],30,195,Bench press
1051,[ 0.5472886   0.97318238 -0.62643713],[ 0.49130076  0.9802627  -0.51110727],[ 0.51292366  0.63883173 -0.4942584 ],[ 0.40990028  0.67974615 -0.36754972],[ 0.52438539  0.4468514  -0.33933541],[ 0.45747182  0.51742113 -0.31932911],[ 0.5094946   0.75234878 -0.05097232],[0.49830863 0.75669885 0.0510967 ],[0.52289319 0.59558302 0.38600951],[0.47984514 0.6274116  0.47156343],[0.53382492 0.50807858 0.9079473 ],[0.48419991 0.51650065 0.96508056],31,195,Bench press
1052,[ 0.57355219  0.96005768 -0.63229042],[ 0.45940584  0.97910023 -0.54623872],[ 0.56270289  0.62849027 -0.47779742],[ 0.38651785  0.66651273 -0.40488368],[ 0.56968677  0.46138003 -0.33215502],[ 0.36957806  0.47756013 -0.32845119],[ 0.52302331  0.75439376 -0.04510552],[0.49065456 0.75708485 0.04540289],[0.53338528 0.59600747 0.39395478],[0.48305976 0.63853306 0.47375041],[0.5403958  0.50914854 0.9564867 ],[0.48559633 0.51844275 0.99890333],32,195,Bench press
1053,[ 0.59917438  0.94960511 -0.62106377],[ 0.42629007  0.96368861 -0.5575316 ],[ 0.61782551  0.63011861 -0.43908224],[ 0.36464328  0.65002686 -0.46455461],[ 0.62133414  0.48186097 -0.27516279],[ 0.35767254  0.45032871 -0.4053461 ],[ 0.5366714   0.75197011 -0.03710608],[0.47671133 0.75295866 0.03728818],[0.53925282 0.59449106 0.40600762],[0.4679006  0.64920408 0.47610548],[0.54103011 0.50603545 0.96938121],[0.47905952 0.51927096 1.01488292],33,195,Bench press
1054,[ 0.60196888  0.94556212 -0.59273446],[ 0.43480846  0.96062851 -0.55579811],[ 0.61749244  0.62411332 -0.43765223],[ 0.37398669  0.64840382 -0.46564564],[ 0.6181553   0.47753331 -0.28615364],[ 0.36326566  0.43341434 -0.4112179 ],[ 0.53940958  0.74353385 -0.03284945],[0.47664896 0.74524122 0.03294496],[0.53687221 0.58752239 0.40349308],[0.45945516 0.6523326  0.47427228],[0.53408879 0.50735998 0.94847882],[0.4663623  0.52862477 1.01060808],34,195,Bench press
1055,[ 0.57181454  0.94700176 -0.60464162],[ 0.47166619  0.96796525 -0.52362144],[ 0.56150752  0.62297976 -0.48944435],[ 0.38947356  0.65459782 -0.45421928],[ 0.56824774  0.43733281 -0.41895646],[ 0.36598578  0.43279177 -0.44219112],[ 0.53247166  0.74401706 -0.03438173],[0.47752896 0.74535376 0.03451078],[0.54050171 0.57628733 0.38561982],[0.47344705 0.64894593 0.47322181],[0.60039508 0.45463473 0.90318078],[0.48847234 0.50722378 0.97215515],35,195,Bench press
1056,[ 0.56900954  0.93362021 -0.64425236],[ 0.46496969  0.96172178 -0.56046557],[ 0.56973529  0.60867989 -0.50890088],[ 0.38666776  0.6572696  -0.47661516],[ 0.58807027  0.41740006 -0.39106447],[ 0.36024648  0.43148136 -0.45129499],[ 0.53031808  0.75347173 -0.03670176],[0.48612022 0.76185137 0.03680182],[0.54178417 0.57920355 0.39165393],[0.47658414 0.65230185 0.47968856],[0.57005435 0.47981885 0.93043011],[0.48976782 0.51138067 0.99287319],36,195,Bench press
1057,[ 0.51350343  0.93799847 -0.63494354],[ 0.53028846  0.97155458 -0.47799185],[ 0.47093937  0.61548668 -0.48304376],[ 0.46326369  0.70360029 -0.3096258 ],[ 0.49057314  0.42306268 -0.33131176],[ 0.46989474  0.53283876 -0.27466843],[ 0.50990969  0.74214119 -0.0496346 ],[0.50761831 0.76132309 0.04964532],[0.53775889 0.56593883 0.37458637],[0.50522089 0.64653689 0.48270133],[0.55753189 0.47005326 0.85833722],[0.51561803 0.50676167 0.96986824],37,195,Bench press
1058,[ 0.54787558  0.93842584 -0.641056  ],[ 0.48857608  0.97071117 -0.53724003],[ 0.52859378  0.61973935 -0.46263123],[ 0.3926523   0.68058783 -0.34376243],[ 0.52392143  0.43895397 -0.28760493],[ 0.37463748  0.46807596 -0.32643297],[ 0.52033782  0.75108922 -0.04763945],[0.50753248 0.76345646 0.04782371],[0.54215264 0.56787926 0.37577108],[0.50355053 0.64838636 0.48733059],[0.60369849 0.44998378 0.94441605],[0.5176993  0.50914329 1.02566218],38,195,Bench press
1059,[ 0.47109082  0.94073474 -0.67451459],[ 0.56142193  0.96859038 -0.53177822],[ 0.40116999  0.62488401 -0.46553987],[ 0.51256311  0.69022548 -0.35464519],[ 0.38805825  0.41580707 -0.28477326],[ 0.52317357  0.49107221 -0.33210382],[ 0.49466819  0.75125438 -0.05101486],[0.53588337 0.76869047 0.05109348],[0.53998291 0.56932694 0.3576819 ],[0.5335353  0.64909595 0.48706207],[0.57320172 0.47127947 0.89548624],[0.54154491 0.52030665 1.02443826],39,195,Bench press
1060,[ 0.4268164   0.94117045 -0.6959402 ],[ 0.59889281  0.96200269 -0.53442389],[ 0.37902176  0.62739855 -0.52621943],[ 0.58243066  0.69915199 -0.36606798],[ 0.36718267  0.41473377 -0.37851036],[ 0.60107583  0.48349565 -0.39610311],[ 0.46563867  0.7492522  -0.05516066],[0.54203647 0.76831108 0.05507886],[0.50465387 0.57226402 0.36009616],[0.5311991  0.64430279 0.49913085],[0.51912791 0.50021642 0.88861746],[0.53307909 0.53330576 1.01284003],40,195,Bench press
1061,[ 0.41738841  0.94143617 -0.71293253],[ 0.61014426  0.94983578 -0.52981555],[ 0.36009255  0.63668859 -0.5741753 ],[ 0.6170761   0.68236053 -0.3762404 ],[ 0.36522162  0.41718754 -0.43768233],[ 0.63643736  0.42781541 -0.39452103],[ 0.45457253  0.74676323 -0.06530882],[0.54159677 0.75882798 0.06535569],[0.47181633 0.57297796 0.36402288],[0.52681804 0.61934823 0.50146013],[0.46626422 0.52246916 0.86881816],[0.51142764 0.52067274 0.98715502],41,195,Bench press
1062,[ 0.42546555  0.93490851 -0.71273637],[ 0.60899174  0.95142156 -0.53015327],[ 0.3660903   0.63685656 -0.56481838],[ 0.59690803  0.6976366  -0.35620913],[ 0.36729512  0.4192678  -0.42553839],[ 0.61042255  0.44528911 -0.30709729],[ 0.46182796  0.73837554 -0.06622697],[0.5449515  0.75868535 0.06621028],[0.48893976 0.56673902 0.36548188],[0.5259214  0.62344742 0.50958288],[0.49559385 0.50877315 0.86451948],[0.51959819 0.5208323  0.9951157 ],42,195,Bench press
1063,[ 0.41732305  0.93140805 -0.70950097],[ 0.62551665  0.94845307 -0.53113019],[ 0.35466734  0.64405274 -0.57369769],[ 0.62370086  0.72058755 -0.34895161],[ 0.36605492  0.42128944 -0.44898874],[ 0.63467205  0.43772888 -0.30357161],[ 0.45552051  0.73105186 -0.0660713 ],[0.54626745 0.74741417 0.06611683],[0.48391426 0.57349908 0.36683181],[0.53417879 0.62622124 0.50667304],[0.47581756 0.53915817 0.86218607],[0.53336495 0.53570396 0.98504853],43,195,Bench press
1064,[ 0.5373984   0.92376763 -0.63823116],[ 0.48644325  0.94538522 -0.53231442],[ 0.50840259  0.62521929 -0.42658144],[ 0.38658464  0.68554759 -0.36162001],[ 0.51965696  0.45464814 -0.22247604],[ 0.37510967  0.43974215 -0.2899228 ],[ 0.51179779  0.73432803 -0.05138057],[0.5102998  0.74915242 0.05177778],[0.53828883 0.61194575 0.38391569],[0.48554146 0.64229298 0.48672798],[0.54853523 0.54739332 0.92283124],[0.48602802 0.53514606 0.97888649],44,195,Bench press
1065,[ 0.49970338  0.93923187 -0.64942658],[ 0.53414756  0.94640827 -0.56783509],[ 0.4856275   0.67710358 -0.41939124],[ 0.47781715  0.68842942 -0.35358852],[ 0.48698846  0.54049098 -0.18860132],[ 0.47803348  0.51143819 -0.22445621],[ 0.51021659  0.74638093 -0.0496854 ],[0.51155162 0.76087612 0.04983341],[0.53468728 0.63415903 0.42225271],[0.47466949 0.70086855 0.51538688],[0.5433895  0.56651628 0.9346742 ],[0.46892861 0.61812598 1.01791167],45,195,Bench press
1066,[ 0.43853489  0.949889   -0.71450722],[ 0.60447574  0.95632243 -0.59586769],[ 0.37826005  0.67866945 -0.44268402],[ 0.60096681  0.7332918  -0.36291018],[ 0.38063958  0.51960689 -0.25962043],[ 0.63452494  0.50262451 -0.27191073],[ 0.48056915  0.75121027 -0.0554916 ],[0.54022449 0.77461612 0.05548815],[0.51925224 0.62544519 0.41897553],[0.51306039 0.69895792 0.54449481],[0.52294719 0.55940956 0.9437542 ],[0.5118643  0.59931058 1.07252681],46,195,Bench press
1067,[ 0.44561031  0.96248114 -0.66959471],[ 0.59293181  0.96534944 -0.5787006 ],[ 0.37423047  0.67841911 -0.41944996],[ 0.58070481  0.73740941 -0.36405876],[ 0.40993127  0.57809353 -0.20276053],[ 0.63332957  0.49345076 -0.25695932],[ 0.47974718  0.7541365  -0.05169747],[0.53809273 0.77850044 0.05158567],[0.51849496 0.6614911  0.41085589],[0.48823643 0.73420632 0.54094964],[0.52504659 0.596398   0.92116076],[0.47532767 0.63391274 1.0132724 ],47,195,Bench press
1068,[ 0.49350825  0.97718734 -0.5820787 ],[ 0.56159037  0.9703992  -0.50491726],[ 0.45062673  0.70440048 -0.34784403],[ 0.52305984  0.73225158 -0.25278768],[ 0.49909049  0.63040841 -0.14176311],[ 0.54141587  0.59609109 -0.09582946],[ 0.4912672   0.76043683 -0.04114407],[0.50978255 0.77637875 0.04125539],[0.5198068  0.71010399 0.39510986],[0.46039903 0.73148626 0.45789188],[0.52988929 0.64124352 0.85648948],[0.44118792 0.62997395 0.901456  ],48,195,Bench press
1069,[ 0.44446498  0.97286522 -0.61719447],[ 0.59202331  0.96345645 -0.57231885],[ 0.38301477  0.71336377 -0.3740201 ],[ 0.59090638  0.74295765 -0.27324867],[ 0.45254382  0.68053752 -0.15107948],[ 0.62984139  0.5498082  -0.20268205],[ 0.47739598  0.76746148 -0.04254577],[0.52413857 0.78316265 0.04256887],[0.50416106 0.68125945 0.39578649],[0.47138616 0.73061436 0.48376444],[0.51580024 0.61645359 0.87033153],[0.45780173 0.62813127 0.97110772],49,195,Bench press
1070,[ 0.44651881  0.97180063 -0.63109875],[ 0.59591752  0.95848423 -0.56868118],[ 0.39348873  0.75613892 -0.37319237],[ 0.59401953  0.74069673 -0.3118082 ],[ 0.44911149  0.67595261 -0.14469728],[ 0.63972378  0.51933032 -0.21943589],[ 0.47523254  0.77090228 -0.04293914],[0.51998156 0.78223938 0.04290029],[0.5032205  0.6834318  0.39532948],[0.47169888 0.7229262  0.48994645],[0.51499015 0.61684704 0.86889589],[0.45445293 0.61592722 0.98649007],50,195,Bench press
1071,[ 0.43124333  0.97581673 -0.63753003],[ 0.60878158  0.96055049 -0.5656783 ],[ 0.38441363  0.79535609 -0.36996552],[ 0.61390102  0.76865828 -0.31184915],[ 0.40743306  0.65309411 -0.15521327],[ 0.63839459  0.50903463 -0.21067289],[ 0.46699172  0.77301419 -0.04676199],[0.53519458 0.7845729  0.04658678],[0.48064169 0.67872554 0.35012227],[0.47656858 0.71884853 0.4870002 ],[0.49067625 0.62123054 0.85869247],[0.45643511 0.61681312 0.98899543],51,195,Bench press
1072,[ 0.42344531  0.97383898 -0.61774838],[ 0.62323731  0.96030623 -0.52445048],[ 0.36227781  0.81436276 -0.39012352],[ 0.64362895  0.78099978 -0.31061098],[ 0.35790002  0.62384194 -0.20518717],[ 0.64070153  0.5041396  -0.22210279],[ 0.46317086  0.77391654 -0.05167739],[0.5473668  0.78545219 0.0513025 ],[0.46245566 0.67267275 0.30267408],[0.4921768  0.71593571 0.46392819],[0.46372259 0.61531126 0.81206769],[0.46800217 0.61696976 0.95293355],52,195,Bench press
1073,[ 0.42033765  0.97314948 -0.58935368],[ 0.62650657  0.95933712 -0.49462709],[ 0.34579623  0.77990633 -0.39831993],[ 0.65717506  0.77379775 -0.30000144],[ 0.3428137   0.57522029 -0.25210759],[ 0.64563996  0.50515133 -0.22472425],[ 0.46077636  0.7809118  -0.05171427],[0.55017185 0.78790563 0.05133849],[0.45349208 0.68987137 0.28831235],[0.49666521 0.71340799 0.42947084],[0.45670256 0.64394313 0.78248292],[0.46873635 0.63074839 0.89500928],53,195,Bench press
1074,[ 0.4275547   0.97216934 -0.5734753 ],[ 0.61840892  0.97037953 -0.45978099],[ 0.35226381  0.7662428  -0.40057737],[ 0.63380927  0.79922831 -0.28086254],[ 0.35129544  0.58626413 -0.26101071],[ 0.6401509   0.54236764 -0.21738294],[ 0.46287405  0.77907294 -0.05437387],[0.54801834 0.79289895 0.05397232],[0.46248314 0.70544755 0.24757497],[0.51520598 0.71361345 0.42499515],[0.47185171 0.66234052 0.75116998],[0.49900272 0.64311343 0.89778984],54,195,Bench press
1075,[ 0.41865408  0.97374994 -0.58239394],[ 0.62882179  0.97264373 -0.47144607],[ 0.3415876   0.76551813 -0.41739038],[ 0.65681249  0.78551483 -0.26312017],[ 0.34490326  0.56521845 -0.31637573],[ 0.64225477  0.53227282 -0.18963981],[ 0.45704928  0.78171301 -0.05429897],[0.55112499 0.79465324 0.0539329 ],[0.45453551 0.69996208 0.29222536],[0.52959299 0.71749252 0.44167349],[0.45292494 0.65298623 0.78057271],[0.52620304 0.63596344 0.89762104],55,195,Bench press
1076,[ 0.4237318   0.97431892 -0.53771806],[ 0.64140773  0.97190934 -0.44202474],[ 0.34218705  0.76942295 -0.41806179],[ 0.67095679  0.77944577 -0.25872248],[ 0.34926495  0.552827   -0.3605912 ],[ 0.64531267  0.52677208 -0.20004524],[ 0.45817667  0.78487998 -0.05428556],[0.56140226 0.7988494  0.05395045],[0.46215174 0.69876206 0.29293501],[0.52739853 0.72735119 0.4223226 ],[0.45671728 0.66120499 0.72412682],[0.51769727 0.6492849  0.83865094],56,195,Bench press
1077,[ 0.42416704  0.97544712 -0.55341244],[ 0.63452518  0.97262526 -0.44767198],[ 0.34328654  0.77574229 -0.43159941],[ 0.6619646   0.7819829  -0.24971177],[ 0.34624627  0.55553752 -0.3647736 ],[ 0.64297146  0.53316039 -0.18278465],[ 0.45159218  0.77218014 -0.05652713],[0.55567157 0.78808141 0.05627581],[0.44254074 0.69547349 0.30491352],[0.50661045 0.72652364 0.43487549],[0.42674115 0.65317929 0.72853768],[0.4860622  0.64323068 0.85807782],57,195,Bench press
1078,[ 0.41883507  0.98283762 -0.56658047],[ 0.63496935  0.97004318 -0.45226154],[ 0.33924681  0.7964294  -0.40512449],[ 0.66694421  0.7806437  -0.26452816],[ 0.34186134  0.56582117 -0.34490177],[ 0.64679241  0.54010826 -0.18434903],[ 0.45055008  0.77204055 -0.05421764],[0.55330962 0.78521287 0.05396415],[0.43040457 0.69323337 0.32183698],[0.5161016  0.71437418 0.44041213],[0.40739384 0.65837133 0.75568396],[0.51064408 0.64041126 0.86621779],58,195,Bench press
1079,[ 0.41810626  0.98827595 -0.57414639],[ 0.63912416  0.96694124 -0.50556862],[ 0.3364712   0.80147392 -0.40396988],[ 0.66955644  0.77932441 -0.27045065],[ 0.34115335  0.57652581 -0.33096856],[ 0.64754373  0.55143374 -0.19538763],[ 0.44981584  0.76587474 -0.05300194],[0.55221063 0.77217156 0.05275127],[0.4285503  0.68223262 0.35401738],[0.52711242 0.6912148  0.45888969],[0.39672413 0.65816242 0.78294122],[0.52628314 0.6330663  0.86902314],59,195,Bench press
1080,[ 0.41591033  1.00233102 -0.55377686],[ 0.64858776  0.95373929 -0.48894212],[ 0.33620974  0.81556731 -0.39744532],[ 0.67452723  0.78389937 -0.27434641],[ 0.33986139  0.58442503 -0.31425264],[ 0.65562004  0.56267494 -0.19705082],[ 0.44871333  0.76604259 -0.0519083 ],[0.55139065 0.77257103 0.05165007],[0.43517989 0.68565118 0.34311867],[0.52448177 0.69189578 0.43958139],[0.41706452 0.67426288 0.75280589],[0.52280837 0.6554783  0.85819948],60,195,Bench press
