,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,frame_id,video_id,exercise_label
2240,[ 0.21098456  0.6155836  -0.14673395],[0.23709069 0.59261525 0.21575384],[ 0.23475592  0.69660258 -0.24371156],[0.27620333 0.68438172 0.30654714],[ 0.22002882  0.86258358 -0.2859019 ],[0.26715133 0.80329013 0.32338291],[ 0.42552197  0.64402062 -0.1098728 ],[0.43108162 0.6157583  0.11004761],[ 0.59585005  0.7136277  -0.1003377 ],[0.59642261 0.69034714 0.08360989],[ 0.77319062  0.74877423 -0.12289253],[0.75211388 0.73256427 0.08535136],55,106,Push-up
2241,[ 0.21605724  0.5862267  -0.14212662],[0.24011627 0.56791848 0.20274068],[ 0.23568439  0.69663292 -0.23159623],[0.277881   0.68422794 0.26381671],[ 0.2207877   0.86540931 -0.25893846],[0.26750067 0.80414826 0.22895192],[ 0.4288896   0.62119114 -0.10354669],[0.43350428 0.59293002 0.10369428],[ 0.59816098  0.70483774 -0.10015   ],[0.59829795 0.67964697 0.08285053],[ 0.77280056  0.74843889 -0.11957853],[0.75211614 0.72840321 0.08249785],56,106,Push-up
2242,[ 0.21894369  0.5682494  -0.14980291],[0.24383341 0.55183262 0.20418377],[ 0.23623732  0.69808882 -0.23432919],[0.27815247 0.68358034 0.26317856],[ 0.21991256  0.86798084 -0.26677221],[0.26535171 0.8082583  0.20872955],[ 0.43129179  0.61096537 -0.1037141 ],[0.43631962 0.58310682 0.10385558],[ 0.59913445  0.6949361  -0.0990727 ],[0.59948462 0.6731177  0.08841322],[ 0.77296358  0.74763215 -0.10594372],[0.75135791 0.72572929 0.10379352],57,106,Push-up
2243,[ 0.22228645  0.54614097 -0.15537541],[0.24700184 0.53062588 0.2048153 ],[ 0.23646258  0.69806647 -0.23735604],[0.27504873 0.68341821 0.26328838],[ 0.22000553  0.86863512 -0.2636494 ],[0.26075894 0.81788152 0.20097069],[ 0.43436781  0.5971902  -0.10388456],[0.43950388 0.57182413 0.1040289 ],[ 0.6019339   0.68539453 -0.1015089 ],[0.60223007 0.66761571 0.08907521],[ 0.77390993  0.7459116  -0.10737883],[0.75171751 0.72517341 0.10258529],58,106,Push-up
2244,[ 0.2259973   0.54264599 -0.17424215],[0.24662609 0.53325313 0.18854703],[ 0.23843101  0.70443618 -0.25210187],[0.27531117 0.69420034 0.2343505 ],[ 0.22000764  0.87825978 -0.28071994],[0.25866792 0.82831597 0.14159469],[ 0.4382703   0.5919584  -0.10615452],[0.44159752 0.5707078  0.10614817],[ 0.60442394  0.6805039  -0.10223524],[0.60317236 0.66515094 0.11071931],[ 0.7741515   0.74430007 -0.10325759],[0.75039071 0.7245481  0.15266249],59,106,Push-up
2245,[ 0.22767827  0.530568   -0.16834444],[0.25139058 0.52189559 0.20547451],[ 0.23686977  0.70388645 -0.23886095],[0.27479875 0.69281977 0.26432949],[ 0.21922772  0.88211542 -0.23771387],[0.25626963 0.83470404 0.20535856],[ 0.44073737  0.57999361 -0.10684104],[0.44540104 0.56183559 0.10680752],[ 0.6072095   0.67180431 -0.10145329],[0.6055041  0.65869796 0.10405663],[ 0.77526462  0.74240822 -0.09192035],[0.75090432 0.72371966 0.13059603],60,106,Push-up
2246,[ 0.22997724  0.51985878 -0.16418782],[0.255211   0.5052579  0.20879748],[ 0.23696843  0.70346308 -0.21559335],[0.27606156 0.69190156 0.26908892],[ 0.21859105  0.88176346 -0.19372131],[0.25693315 0.83486497 0.21079507],[ 0.44511205  0.56434011 -0.10646991],[0.44935074 0.5470084  0.10642277],[ 0.60975808  0.66164732 -0.09991299],[0.6079433  0.64923525 0.09878696],[ 0.77642977  0.74211311 -0.08397117],[0.7529583  0.7237469  0.12101476],61,106,Push-up
2247,[ 0.23343612  0.50867838 -0.16311392],[0.26035726 0.49332926 0.21476856],[ 0.23522089  0.69540918 -0.21835777],[0.27622452 0.68811423 0.27225477],[ 0.21859434  0.88109726 -0.20674463],[0.26271588 0.83218652 0.20808528],[ 0.44885066  0.55411583 -0.10685854],[0.4538843  0.53756535 0.10678589],[ 0.61318475  0.65625077 -0.10014363],[0.61135733 0.64162785 0.09706692],[ 0.77660394  0.74196494 -0.08535002],[0.75390071 0.72362047 0.12186464],62,106,Push-up
2248,[ 0.23665091  0.5013712  -0.16162348],[0.26606289 0.4837321  0.21846856],[ 0.2337622   0.68978357 -0.22134009],[0.27642229 0.68246871 0.27176303],[ 0.21846049  0.8805809  -0.21790385],[0.2628136  0.83210063 0.20897688],[ 0.45353776  0.54171455 -0.10702469],[0.45979798 0.52391648 0.10693451],[ 0.61862224  0.65124029 -0.10157752],[0.61690712 0.63432175 0.09603261],[ 0.77834451  0.74248827 -0.0873833 ],[0.75624359 0.72371209 0.12066794],63,106,Push-up
2249,[ 0.23868819  0.50243014 -0.16143267],[0.26783687 0.47681794 0.21830633],[ 0.23696966  0.68968523 -0.21031472],[0.27851361 0.67346257 0.26438507],[ 0.21874224  0.87737274 -0.18256752],[0.26286528 0.8309077  0.20604865],[ 0.45621449  0.54217881 -0.10657226],[0.46349922 0.52105242 0.10648423],[ 0.62064475  0.64888602 -0.09854071],[0.61963564 0.63270295 0.09536955],[ 0.77968401  0.74327052 -0.0794884 ],[0.75809073 0.7237581  0.11961403],64,106,Push-up
2250,[ 0.24126573  0.49650207 -0.15949015],[0.2720539  0.47223169 0.22213322],[ 0.23703961  0.68499225 -0.21050094],[0.27973464 0.66555214 0.26838487],[ 0.21885802  0.87371165 -0.19348644],[0.26416045 0.83043391 0.21062745],[ 0.45851317  0.53671587 -0.10657802],[0.46654508 0.51524872 0.10649244],[ 0.62358439  0.64569265 -0.0991258 ],[0.62395674 0.63071924 0.09493399],[ 0.78235143  0.74470311 -0.08408201],[0.76123494 0.72509146 0.11892171],65,106,Push-up
2251,[ 0.24390973  0.49744555 -0.15903109],[0.27238184 0.46963257 0.22169133],[ 0.23796646  0.68642431 -0.21073426],[0.27903154 0.66493154 0.26365042],[ 0.21948741  0.87340111 -0.18567447],[0.26417774 0.82975751 0.20026854],[ 0.46168587  0.53416961 -0.10703423],[0.46886683 0.51161546 0.10694458],[ 0.62551236  0.64095992 -0.10270478],[0.62643415 0.6283831  0.09624305],[ 0.78210551  0.74564302 -0.08783351],[0.76250166 0.72711563 0.11771502],66,106,Push-up
2252,[ 0.24706422  0.4954409  -0.15824935],[0.2765733  0.47096622 0.22324958],[ 0.23802312  0.68974227 -0.20838259],[0.27794567 0.66595817 0.26385605],[ 0.21933465  0.87330633 -0.18681654],[0.26210186 0.83167958 0.20367421],[ 0.46486756  0.5276888  -0.10810277],[0.47260106 0.50512272 0.10801654],[ 0.62938207  0.64024556 -0.10223959],[0.62908024 0.6285848  0.10192167],[ 0.78432667  0.74567217 -0.084176  ],[0.76461858 0.72724843 0.12817363],67,106,Push-up
2253,[ 0.2498773   0.49296004 -0.15821694],[0.28117245 0.46997434 0.22340897],[ 0.23966566  0.68872792 -0.20998706],[0.28217629 0.66419113 0.26550531],[ 0.22143941  0.8714664  -0.18702166],[0.26547983 0.83118308 0.20683628],[ 0.46656117  0.5236966  -0.10820752],[0.47428563 0.50472486 0.10813908],[ 0.63105339  0.63621068 -0.10362507],[0.63136399 0.62790835 0.10038827],[ 0.7841484   0.74564958 -0.08560447],[0.76647782 0.72757047 0.1238362 ],68,106,Push-up
2254,[ 0.25080961  0.49059731 -0.15822157],[0.2814559  0.46999475 0.22315735],[ 0.2400263   0.68554127 -0.21174946],[0.28214702 0.66244268 0.2655955 ],[ 0.22168358  0.87097007 -0.19592606],[0.26617715 0.83082998 0.2079504 ],[ 0.46692747  0.52238804 -0.10851497],[0.47419739 0.50367486 0.10847346],[ 0.63109553  0.63425189 -0.10767877],[0.63112426 0.62651986 0.09975865],[ 0.78390777  0.74524283 -0.08919767],[0.76726401 0.72754782 0.11806826],69,106,Push-up
2255,[ 0.24979442  0.48983279 -0.16187209],[0.28067365 0.4655515  0.22404312],[ 0.23955011  0.68457323 -0.21477941],[0.28254107 0.66193515 0.26500019],[ 0.22167714  0.87101495 -0.19989657],[0.26757416 0.83124441 0.20444177],[ 0.46734568  0.52065343 -0.10967406],[0.47454861 0.50133878 0.10967425],[ 0.63025981  0.63419056 -0.11779497],[0.63041168 0.62646729 0.10003568],[ 0.78424537  0.74516934 -0.1066722 ],[0.76749402 0.72704148 0.11761918],70,106,Push-up
2256,[ 0.25032187  0.48790312 -0.1602568 ],[0.28136459 0.46379063 0.22362472],[ 0.23820753  0.68369836 -0.21395755],[0.28252116 0.66107309 0.26296929],[ 0.22193865  0.87095821 -0.19432296],[0.26859999 0.83159357 0.2066734 ],[ 0.46957597  0.51881802 -0.10955771],[0.47625643 0.49865541 0.10956598],[ 0.63053191  0.63416332 -0.11675725],[0.63050365 0.62548226 0.09964383],[ 0.78437954  0.74494606 -0.10502624],[0.76708704 0.72660345 0.11779476],71,106,Push-up
2257,[ 0.25046706  0.48894212 -0.1572241 ],[0.28140309 0.46480808 0.22349928],[ 0.23750077  0.68374586 -0.20888665],[0.28163067 0.66124719 0.26163706],[ 0.22192627  0.87094849 -0.18672489],[0.26847312 0.83199304 0.20825566],[ 0.47123495  0.51646513 -0.10954465],[0.47730625 0.49736905 0.10955244],[ 0.62984341  0.63233525 -0.11895978],[0.62982029 0.62387216 0.09941457],[ 0.7850427   0.74459422 -0.11231993],[0.76683724 0.7258659  0.1120401 ],72,106,Push-up
2258,[ 0.25096238  0.48918068 -0.1567734 ],[0.28216213 0.46636698 0.22172481],[ 0.23715588  0.68394423 -0.20928778],[0.28163379 0.6616466  0.25904262],[ 0.22207047  0.87125087 -0.19012912],[0.26844227 0.832596   0.2076266 ],[ 0.47254333  0.51635987 -0.10929511],[0.47848341 0.49867085 0.1093328 ],[ 0.62968338  0.63201678 -0.11799789],[0.62980396 0.62350833 0.09882563],[ 0.78579766  0.74406832 -0.11105196],[0.76783872 0.72564322 0.10786341],73,106,Push-up
2259,[ 0.25109589  0.48988992 -0.15675594],[0.28189287 0.46597898 0.22146422],[ 0.237619    0.68408847 -0.20967285],[0.28350145 0.6618191  0.25905001],[ 0.22228163  0.87163335 -0.19250688],[0.26923323 0.83312541 0.20644066],[ 0.47193637  0.51649255 -0.10890285],[0.47825417 0.49933812 0.10895392],[ 0.62872529  0.63062263 -0.12649986],[0.62957156 0.6235109  0.09754106],[ 0.78720325  0.74400342 -0.12626068],[0.76827782 0.72561967 0.09782472],74,106,Push-up
2260,[ 0.25101364  0.49006677 -0.1603568 ],[0.28134432 0.46427703 0.22134595],[ 0.23900624  0.68419921 -0.21791779],[0.28438428 0.66173273 0.25896543],[ 0.22267267  0.8716355  -0.20419182],[0.26935413 0.8332563  0.19978598],[ 0.47110495  0.51642191 -0.10903156],[0.47752342 0.49878541 0.10908302],[ 0.62773013  0.63032115 -0.12570527],[0.62861466 0.62330091 0.09864633],[ 0.788697    0.74413288 -0.1244396 ],[0.76829529 0.72565836 0.09814759],75,106,Push-up
2261,[ 0.2510711   0.49067777 -0.1613566 ],[0.28093874 0.46328864 0.22132418],[ 0.24015562  0.68427289 -0.22130314],[0.2854107  0.66156763 0.25926897],[ 0.22343379  0.87167233 -0.20926841],[0.26963866 0.8333118  0.1990048 ],[ 0.47068426  0.51709533 -0.10932171],[0.47723642 0.49832809 0.10937504],[ 0.62773961  0.63097692 -0.1211066 ],[0.62854505 0.62319583 0.10000148],[ 0.78983408  0.74432337 -0.1168446 ],[0.76864272 0.72591227 0.10941181],76,106,Push-up
2262,[ 0.25123635  0.49088091 -0.1619346 ],[0.28073776 0.46347409 0.22020307],[ 0.24025163  0.68383712 -0.22384152],[0.28551272 0.66166174 0.25683057],[ 0.22374736  0.8716808  -0.21602711],[0.26960278 0.8333801  0.19585282],[ 0.47152451  0.51798338 -0.10936151],[0.47768402 0.49895105 0.10941458],[ 0.62858015  0.63126332 -0.1065151 ],[0.62859982 0.62330401 0.10179607],[ 0.79000193  0.74431628 -0.09327812],[0.76859832 0.72617173 0.12526181],77,106,Push-up
2263,[ 0.25138023  0.49104491 -0.16188528],[0.28061506 0.46360916 0.22019644],[ 0.2402374   0.68387711 -0.22346672],[0.28559417 0.66170812 0.2567353 ],[ 0.22395925  0.87174565 -0.21588986],[0.26993099 0.83335811 0.19589838],[ 0.47147191  0.5185945  -0.10955428],[0.47760707 0.49939463 0.1096065 ],[ 0.62877315  0.63134652 -0.10582335],[0.62861103 0.62351453 0.10276966],[ 0.7898649   0.74431664 -0.09301809],[0.76857746 0.72642106 0.12701645],78,106,Push-up
2264,[ 0.25127929  0.49119315 -0.15877977],[0.28099233 0.46300584 0.22079565],[ 0.23955153  0.68509442 -0.21654384],[0.28565121 0.66271424 0.25694019],[ 0.22413224  0.87198907 -0.19718616],[0.27033585 0.83341616 0.19713037],[ 0.47059879  0.51896238 -0.10955046],[0.4774144  0.49976733 0.10960223],[ 0.6286875   0.63292187 -0.10406372],[0.62854195 0.62416172 0.10256292],[ 0.78973603  0.74432135 -0.09280512],[0.76848429 0.72665298 0.12482151],79,106,Push-up
2265,[ 0.25116009  0.49124271 -0.15707488],[0.28151789 0.46305099 0.22081214],[ 0.23915459  0.68588537 -0.21349278],[0.28561559 0.66394114 0.25717255],[ 0.22426672  0.87243044 -0.19061388],[0.27043173 0.8334443  0.19750953],[ 0.46995655  0.51930296 -0.1094919 ],[0.47727546 0.50003695 0.10954271],[ 0.62862593  0.63362014 -0.10332721],[0.62848163 0.62461007 0.10229882],[ 0.78964072  0.74432945 -0.09314057],[0.76841754 0.72695345 0.12460276],80,106,Push-up
2266,[ 0.24995126  0.49129334 -0.15709798],[0.2804175  0.46166143 0.22091018],[ 0.23914255  0.68628418 -0.21554075],[0.28558704 0.66479379 0.25736058],[ 0.22426297  0.87248582 -0.19480835],[0.27009279 0.83344275 0.19560203],[ 0.46704006  0.5203774  -0.10950889],[0.47668511 0.50026381 0.10955581],[ 0.62765861  0.63486642 -0.10395003],[0.62752903 0.62523162 0.10212922],[ 0.78972757  0.74434775 -0.09367059],[0.76831502 0.72713727 0.12358024],81,106,Push-up
2267,[ 0.24829812  0.49107021 -0.15810725],[0.2782914  0.46138042 0.22156996],[ 0.2391735   0.68656868 -0.22043125],[0.28556448 0.6670571  0.25747225],[ 0.22424707  0.87248617 -0.20266818],[0.27084014 0.8332929  0.19089228],[ 0.46298116  0.52263224 -0.10986295],[0.47393936 0.50142694 0.10989619],[ 0.62579405  0.6368798  -0.10601418],[0.62639171 0.62597656 0.10230243],[ 0.78933138  0.74440277 -0.0960807 ],[0.76818877 0.72702563 0.1230275 ],82,106,Push-up
2268,[ 0.24787694  0.49203175 -0.15837638],[0.27715474 0.46494079 0.22124608],[ 0.23981795  0.6871075  -0.22038184],[0.28546754 0.67197037 0.25765485],[ 0.22424889  0.87244564 -0.20089985],[0.2711958  0.83350855 0.1902571 ],[ 0.46153089  0.52450073 -0.10982596],[0.47223362 0.50406426 0.10986292],[ 0.62433428  0.63921624 -0.10617376],[0.62541026 0.62714148 0.10107506],[ 0.78788692  0.74439716 -0.09638365],[0.76799136 0.72690332 0.11888924],83,106,Push-up
2269,[ 0.24304289  0.49432176 -0.15838252],[0.27358916 0.46885499 0.2180524 ],[ 0.23984721  0.68637794 -0.23029763],[0.28541964 0.67301279 0.26189587],[ 0.22425686  0.87174994 -0.22967824],[0.2714749  0.83300543 0.19120592],[ 0.45881951  0.52990365 -0.10894241],[0.46899071 0.50976855 0.10898485],[ 0.62077516  0.64400965 -0.10601716],[0.62185931 0.63054448 0.09718931],[ 0.7866441   0.74408406 -0.09875862],[0.76634163 0.72640908 0.10976607],84,106,Push-up
2270,[ 0.24144749  0.49704987 -0.15997002],[0.27165824 0.47095174 0.21709237],[ 0.23984243  0.68687773 -0.23188882],[0.28519323 0.67455345 0.26258156],[ 0.22418462  0.87133998 -0.22785276],[0.27118418 0.83285922 0.1914131 ],[ 0.45720488  0.5316357  -0.10867989],[0.46746677 0.5117439  0.10874084],[ 0.61787206  0.64575356 -0.11528043],[0.61917478 0.63234586 0.09586728],[ 0.78568703  0.74408436 -0.11477258],[0.76568717 0.72622555 0.09985971],85,106,Push-up
2271,[ 0.24110894  0.50293517 -0.15993015],[0.27018079 0.48308766 0.21718262],[ 0.2445858   0.68677467 -0.23631217],[0.28549305 0.67666548 0.26627931],[ 0.2241264   0.8702969  -0.24917163],[0.27139717 0.83264321 0.19183892],[ 0.45566434  0.53844923 -0.10797943],[0.46461698 0.52054828 0.10806109],[ 0.61677295  0.65006095 -0.11574984],[0.61840194 0.63595259 0.09381755],[ 0.78487027  0.74408638 -0.11515042],[0.76512271 0.7260505  0.09845636],86,106,Push-up
2272,[ 0.23763257  0.51518518 -0.15785435],[0.26642793 0.49605069 0.21718125],[ 0.24719985  0.68677741 -0.23139872],[0.28714955 0.67737776 0.26876828],[ 0.22413531  0.86988878 -0.24088046],[0.27306443 0.83209121 0.19227032],[ 0.45228595  0.54686368 -0.10577858],[0.46072829 0.52887648 0.10586824],[ 0.61372185  0.65296239 -0.11744596],[0.61565769 0.63883519 0.08648296],[ 0.78363705  0.74315608 -0.121452  ],[0.76444626 0.72535849 0.08174401],87,106,Push-up
2273,[ 0.23327373  0.52662849 -0.1595435 ],[0.26153308 0.51716995 0.21864343],[ 0.25031647  0.68672657 -0.23880188],[0.28831148 0.68465334 0.27160645],[ 0.22398886  0.86955577 -0.26607388],[0.27302131 0.83301491 0.19254036],[ 0.45103025  0.55776012 -0.10563621],[0.45836866 0.54090554 0.10574441],[ 0.61186725  0.6595614  -0.11139215],[0.61335295 0.64536297 0.08743199],[ 0.78161925  0.74255073 -0.10924223],[0.76138997 0.7247541  0.08828624],88,106,Push-up
2274,[ 0.22843239  0.54096419 -0.16250433],[0.25773466 0.53107786 0.21715736],[ 0.25185665  0.68866879 -0.24198776],[0.29283297 0.68485314 0.27279854],[ 0.22403359  0.8689512  -0.27834255],[0.27431324 0.83133626 0.20126249],[ 0.44723207  0.57221967 -0.10539626],[0.45384678 0.55287015 0.10554486],[ 0.6087625   0.66428185 -0.11836194],[0.61112374 0.64934874 0.08807012],[ 0.77920169  0.74250931 -0.12230884],[0.76083839 0.72481972 0.08606698],89,106,Push-up
2275,[ 0.22817226  0.54637796 -0.16278298],[0.25744888 0.53098255 0.21718074],[ 0.25234345  0.68934685 -0.24081984],[0.29373321 0.68477321 0.27249414],[ 0.22399707  0.86802983 -0.27174342],[0.2742404  0.83034098 0.20274708],[ 0.44620362  0.57521534 -0.10547087],[0.45281699 0.55445254 0.1056347 ],[ 0.60759008  0.66836357 -0.11662457],[0.60998464 0.65088087 0.08920071],[ 0.7769587   0.74213427 -0.11768195],[0.75811565 0.72459966 0.09328727],90,106,Push-up
2276,[ 0.22404186  0.56194675 -0.16394113],[0.25563392 0.54547238 0.21674795],[ 0.25342858  0.69163865 -0.24696513],[0.29701948 0.68445885 0.27616102],[ 0.22354604  0.86802888 -0.28637764],[0.27564099 0.82875776 0.22758256],[ 0.44250277  0.58494383 -0.10573538],[0.44861469 0.56309205 0.10592672],[ 0.60561341  0.67497587 -0.11642221],[0.6082077  0.65541089 0.08933339],[ 0.77559251  0.74172413 -0.11747202],[0.75802881 0.72458702 0.093843  ],91,106,Push-up
2277,[ 0.2212678   0.57250887 -0.16794544],[0.25221997 0.55898464 0.21047874],[ 0.25390759  0.69465858 -0.25143534],[0.29755965 0.68499184 0.27355024],[ 0.22305654  0.8684001  -0.29277167],[0.27568725 0.82679546 0.22048965],[ 0.44030339  0.59164894 -0.10578532],[0.44482839 0.57110906 0.10599391],[ 0.60250455  0.67908537 -0.10859794],[0.60459387 0.65991968 0.09115152],[ 0.7735256   0.74151915 -0.10450033],[0.75473017 0.72459888 0.1039885 ],92,106,Push-up
2278,[ 0.21580631  0.58885348 -0.17107704],[0.24871688 0.57518715 0.21112095],[ 0.25391823  0.6968528  -0.25806439],[0.2977168  0.68741345 0.27390248],[ 0.22190495  0.86852169 -0.30355102],[0.27528694 0.82671928 0.22309409],[ 0.43714964  0.60099632 -0.10660048],[0.44095802 0.58322686 0.10684481],[ 0.60136038  0.68237567 -0.10866236],[0.6026423  0.66503561 0.09128489],[ 0.77107507  0.74132222 -0.09992594],[0.75377876 0.72538996 0.10428332],93,106,Push-up
2279,[ 0.21171445  0.60900599 -0.16721307],[0.24438943 0.58799475 0.21135154],[ 0.25359541  0.69820887 -0.25688526],[0.29828131 0.68712759 0.28669614],[ 0.22189991  0.86783606 -0.31160691],[0.27486989 0.82554448 0.27512369],[ 0.43236887  0.61255962 -0.10666738],[0.43621486 0.5931161  0.10691039],[ 0.59998423  0.688995   -0.10825589],[0.60093933 0.66950911 0.0881047 ],[ 0.76979774  0.74132419 -0.10083063],[0.75249666 0.72600615 0.09887758],94,106,Push-up
2280,[ 0.21227667  0.61191118 -0.16789153],[0.24172796 0.59235227 0.21146712],[ 0.25336173  0.6955359  -0.27525195],[0.29935181 0.68293566 0.28961417],[ 0.22298847  0.86549157 -0.34765863],[0.27479526 0.82121396 0.28597838],[ 0.43189514  0.61413026 -0.10805383],[0.43635848 0.59337699 0.10831486],[ 0.59974629  0.69206303 -0.10831766],[0.59938806 0.67259622 0.0914738 ],[ 0.76922143  0.74087632 -0.10476434],[0.75086761 0.72570157 0.10387362],95,106,Push-up
2281,[ 0.20970774  0.63006353 -0.16497208],[0.24002752 0.60633445 0.21050829],[ 0.25370666  0.69324952 -0.27584895],[0.30461448 0.69002032 0.29968801],[ 0.22318608  0.85806698 -0.35536888],[0.27467972 0.81462109 0.3241491 ],[ 0.43016699  0.62429333 -0.10806344],[0.43401    0.60500604 0.1083242 ],[ 0.59697211  0.69788456 -0.10838746],[0.59687573 0.67730743 0.09007716],[ 0.76759267  0.74074954 -0.10971483],[0.74912387 0.72586173 0.09731116],96,106,Push-up
2282,[ 0.20392896  0.64169103 -0.15926678],[0.23625046 0.61640298 0.21881123],[ 0.25498086  0.67940253 -0.2824173 ],[0.30573168 0.66358954 0.3336888 ],[ 0.22388145  0.85243511 -0.37157914],[0.27708527 0.79857594 0.39337561],[ 0.42643958  0.63826144 -0.10831337],[0.43128076 0.61849135 0.10857304],[ 0.59585869  0.70501697 -0.10825508],[0.59611595 0.68248528 0.08900401],[ 0.76741016  0.74075311 -0.11683996],[0.74849963 0.72586113 0.0934047 ],97,106,Push-up
2283,[ 0.19848065  0.6616478  -0.14448835],[0.23235631 0.63030279 0.22001338],[ 0.25526747  0.67814296 -0.27527133],[0.30474871 0.664702   0.33699062],[ 0.22347276  0.85093051 -0.36483505],[0.27563497 0.79877371 0.40795165],[ 0.42136887  0.65341759 -0.1076184 ],[0.42653269 0.63232172 0.10788997],[ 0.59097195  0.71127266 -0.10830691],[0.59268469 0.68652576 0.08135342],[ 0.7667408   0.74241424 -0.12287314],[0.74896586 0.72687858 0.07632404],98,106,Push-up
2284,[ 0.19675998  0.66889709 -0.14776419],[0.22517523 0.63527024 0.21979591],[ 0.25754154  0.67847389 -0.28215316],[0.30403855 0.66455227 0.33417198],[ 0.22331208  0.851138   -0.37917128],[0.27560467 0.78992295 0.39862052],[ 0.42094427  0.66255969 -0.10787641],[0.42493302 0.64003396 0.10814097],[ 0.5903281   0.71394986 -0.1071185 ],[0.59112275 0.69077325 0.08242199],[ 0.76531732  0.74380118 -0.12116139],[0.74782044 0.72852677 0.08004359],99,106,Push-up
2285,[ 0.1954105   0.6785624  -0.13968424],[0.22384961 0.64582771 0.21808431],[ 0.26182202  0.67874473 -0.267508  ],[0.30351773 0.66546345 0.32384393],[ 0.22331148  0.85147429 -0.35892817],[0.2751599  0.79207081 0.37293345],[ 0.41773298  0.67347288 -0.10649393],[0.42136171 0.64938492 0.10675307],[ 0.5882923   0.71972936 -0.10289719],[0.58905959 0.69753003 0.0792328 ],[ 0.76476127  0.74588329 -0.12032556],[0.74553192 0.73140824 0.08055251],100,106,Push-up
2286,[ 0.19437081  0.68041468 -0.13345161],[0.22332761 0.64726204 0.22653617],[ 0.26107538  0.68359685 -0.26722658],[0.30117163 0.66639644 0.32971284],[ 0.22013648  0.85308564 -0.35898846],[0.2725963  0.79399532 0.37694445],[ 0.41599718  0.67509866 -0.10684278],[0.42166561 0.64641583 0.10708288],[ 0.58655775  0.72250491 -0.10364409],[0.58595085 0.6978938  0.07991597],[ 0.76434106  0.7459985  -0.12459907],[0.74191642 0.73137844 0.08105553],101,106,Push-up
2287,[ 0.19207098  0.69185191 -0.11409862],[0.22313713 0.65147448 0.23642857],[ 0.2621046   0.68732882 -0.24062265],[0.29877299 0.66668677 0.34702438],[ 0.22019915  0.85483825 -0.34555542],[0.27055034 0.79448891 0.41268674],[ 0.41297275  0.68528885 -0.10672776],[0.4193539  0.65170437 0.10695593],[ 0.58520192  0.72872776 -0.10595831],[0.58427185 0.70330226 0.07224772],[ 0.76450211  0.74596804 -0.13718976],[0.74276179 0.73211759 0.05772096],102,106,Push-up
2288,[ 0.19156668  0.69824898 -0.12002257],[0.22060588 0.65742975 0.23511663],[ 0.26451886  0.69702125 -0.24523187],[0.29875609 0.66692454 0.35564563],[ 0.2202317   0.85789388 -0.37019598],[0.2711564  0.79477483 0.42983741],[ 0.41030803  0.69331729 -0.10843854],[0.41736352 0.65956724 0.1086429 ],[ 0.58458453  0.72911596 -0.10999871],[0.5831185  0.70485282 0.07357976],[ 0.76458246  0.74594319 -0.14044815],[0.74192291 0.73142672 0.06546389],103,106,Push-up
2289,[ 0.18842116  0.70862746 -0.11863233],[0.2196365  0.66525817 0.23305751],[ 0.2638869   0.70060849 -0.25464639],[0.29681402 0.66735756 0.34956086],[ 0.21763815  0.86032385 -0.38895833],[0.26869667 0.79393077 0.42473254],[ 0.40921938  0.70298094 -0.10868262],[0.41714326 0.66872191 0.10886894],[ 0.58517104  0.7351597  -0.10996705],[0.58340055 0.71147394 0.07431959],[ 0.76468998  0.74521035 -0.14047715],[0.74056017 0.72709519 0.06571013],104,106,Push-up
2290,[ 0.18854421  0.71039736 -0.10851388],[0.22094484 0.67352617 0.23208918],[ 0.26346466  0.70000768 -0.25580138],[0.29800168 0.6675815  0.35200346],[ 0.21773869  0.86041749 -0.39443249],[0.26968864 0.79422843 0.43896157],[ 0.40913019  0.70842689 -0.10689855],[0.41822231 0.67569607 0.10704528],[ 0.58578575  0.74180216 -0.10994712],[0.58429378 0.71789169 0.07081707],[ 0.76479548  0.7451852  -0.14148422],[0.74184215 0.72728568 0.05585386],105,106,Push-up
2291,[ 0.18921736  0.70946461 -0.11428956],[0.2213314  0.67463225 0.23518376],[ 0.2645759   0.69946641 -0.26830706],[0.29933366 0.66784829 0.35758927],[ 0.22094026  0.8591609  -0.40512234],[0.27702475 0.79742438 0.43414548],[ 0.40881664  0.70940721 -0.10853922],[0.418571   0.67688358 0.1086899 ],[ 0.58594996  0.73953122 -0.11110247],[0.58468902 0.71681738 0.07121591],[ 0.76467597  0.74455553 -0.1389854 ],[0.74217761 0.72729796 0.06007879],106,106,Push-up
2292,[ 0.18629201  0.71648955 -0.1163305 ],[0.22034259 0.67636514 0.23450288],[ 0.26457003  0.69563007 -0.2784462 ],[0.29969734 0.66546917 0.35846117],[ 0.22105087  0.85892189 -0.41854101],[0.27766332 0.79758519 0.43871847],[ 0.40777886  0.71215469 -0.10933206],[0.41802198 0.67959702 0.10948683],[ 0.58586794  0.73898941 -0.11458098],[0.58481067 0.71690929 0.07242758],[ 0.76463115  0.7442717  -0.14086899],[0.74292493 0.72717935 0.06417862],107,106,Push-up
